customer_id,signup_date,city,state,age_group,gender,customer_segment,preferred_device
CUS01583,2025-02-05,Boston,MA,36-45,Female,Regular,Mobile App
CUS01584,2024-10-25,Phoenix,AZ,56+,Female,New,Web
CUS01585,2026-03-05,San Jose,CA,26-35,Male,Regular,Mobile App
CUS01586,2024-01-29,Dallas,TX,36-45,Female,New,Mobile App
CUS01587,2024-12-17,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS01588,2026-01-02,Boston,MA,26-35,Male,Regular,Web
CUS01589,2024-12-29,Dallas,TX,36-45,Male,New,Web
CUS01590,2024-02-09,New York,NY,36-45,Female,Regular,Mobile App
CUS01591,2024-04-10,San Jose,CA,26-35,Female,Premium,Mobile App
CUS01592,2024-11-25,Houston,TX,36-45,Male,Regular,Web
CUS01593,2024-12-10,Austin,TX,46-55,Male,Regular,Mobile App
CUS01594,2025-10-21,Los Angeles,CA,36-45,Female,Regular,Mobile App
CUS01595,2026-03-10,Boston,MA,36-45,Female,Premium,Web
CUS01596,2024-06-21,San Diego,CA,26-35,Male,Regular,Web
CUS01597,2025-08-13,Chicago,IL,36-45,Female,Regular,Web
CUS01598,2025-02-09,Los Angeles,CA,26-35,Female,Regular,Web
CUS01599,2025-07-01,New York,NY,26-35,Male,New,Web
CUS01600,2024-11-02,Philadelphia,PA,26-35,Female,Premium,Web
CUS01601,2024-02-06,Houston,TX,46-55,Other,Regular,Mobile App
CUS01602,2024-12-01,Austin,TX,18-25,Female,Premium,Mobile App
CUS01603,2025-04-19,Boston,MA,26-35,Female,Premium,Web
CUS01604,2025-09-13,Houston,TX,26-35,Male,Premium,Web
CUS01605,2024-02-22,Philadelphia,PA,56+,Female,Regular,Web
CUS01606,2024-04-08,New York,NY,46-55,Male,Regular,Mobile App
CUS01607,2025-07-19,Chicago,IL,26-35,Male,Regular,Mobile App
CUS01608,2024-09-30,Seattle,WA,36-45,Male,New,Mobile App
CUS01609,2024-01-06,Austin,TX,46-55,Male,Regular,Mobile App
CUS01610,2024-09-10,Houston,TX,46-55,Male,Regular,Mobile App
CUS01611,2024-10-15,Houston,TX,18-25,Male,Premium,Mobile App
CUS01612,2024-01-17,San Jose,CA,26-35,Female,Regular,Mobile App
CUS01613,2025-06-18,Boston,MA,26-35,Male,Regular,Mobile App
CUS01614,2025-09-09,Austin,TX,36-45,Female,Regular,Web
CUS01615,2024-10-06,Los Angeles,CA,46-55,Female,Regular,Mobile App
CUS01616,2026-01-27,Los Angeles,CA,56+,Female,Premium,Web
CUS01617,2024-07-20,Boston,MA,46-55,Male,Regular,Mobile App
CUS01618,2024-07-11,Chicago,IL,26-35,Male,Premium,Mobile App
CUS01619,2024-09-23,Los Angeles,CA,36-45,Male,Regular,Mobile App
CUS01620,2024-08-30,New York,NY,56+,Male,New,Mobile App
CUS01621,2024-04-20,Boston,MA,36-45,Male,New,Mobile App
CUS01622,2025-05-19,New York,NY,36-45,Female,New,Mobile App
CUS01623,2025-01-07,Houston,TX,36-45,Male,New,Mobile App
CUS01624,2024-09-23,Phoenix,AZ,26-35,Female,Premium,Mobile App
CUS01625,2024-08-19,Chicago,IL,36-45,Male,Premium,Mobile App
CUS01626,2024-01-09,Austin,TX,26-35,Male,New,Mobile App
CUS01627,2024-04-26,Boston,MA,26-35,Male,Regular,Mobile App
CUS01628,2025-12-24,Phoenix,AZ,56+,Female,Premium,Mobile App
CUS01629,2024-07-19,Boston,MA,26-35,Male,Regular,Mobile App
CUS01630,2024-07-07,San Diego,CA,36-45,Male,Premium,Mobile App
CUS01631,2024-12-30,Seattle,WA,36-45,Female,Premium,Mobile App
CUS01632,2025-02-10,Los Angeles,CA,18-25,Female,Regular,Mobile App
CUS01633,2024-03-19,New York,NY,26-35,Male,Premium,Web
CUS01634,2025-01-07,San Jose,CA,26-35,Female,Premium,Mobile App
CUS01635,2025-05-05,Houston,TX,36-45,Female,Premium,Mobile App
CUS01636,2025-04-03,Seattle,WA,36-45,Female,Regular,Mobile App
CUS01637,2025-12-02,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS01638,2025-03-23,Austin,TX,56+,Male,Regular,Web
CUS01639,2026-03-25,New York,NY,26-35,Female,Regular,Web
CUS01640,2025-01-08,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS01641,2025-04-28,Houston,TX,26-35,Female,Regular,Mobile App
CUS01642,2025-09-24,Dallas,TX,26-35,Male,Regular,Web
CUS01643,2025-07-31,Los Angeles,CA,18-25,Male,Premium,Mobile App
CUS01644,2024-09-26,Chicago,IL,46-55,Male,Regular,Mobile App
CUS01645,2024-01-24,Austin,TX,46-55,Female,Regular,Mobile App
CUS01646,2025-08-19,Phoenix,AZ,36-45,Other,Regular,Mobile App
CUS01647,2026-03-23,Dallas,TX,18-25,Female,Regular,Web
CUS01648,2025-06-09,Dallas,TX,26-35,Male,Premium,Mobile App
CUS01649,2024-11-11,Los Angeles,CA,46-55,Female,New,Mobile App
CUS01650,2024-07-11,Houston,TX,26-35,Male,Premium,Mobile App
CUS01651,2025-04-30,Chicago,IL,56+,Male,New,Mobile App
CUS01652,2026-01-01,Philadelphia,PA,36-45,Female,Premium,Mobile App
CUS01653,2024-10-31,San Jose,CA,36-45,Male,Regular,Mobile App
CUS01654,2024-01-24,Houston,TX,26-35,Female,Premium,Web
CUS01655,2024-12-05,Houston,TX,56+,Male,Premium,Mobile App
CUS01656,2026-01-08,Seattle,WA,18-25,Female,New,Mobile App
CUS01657,2025-11-04,Phoenix,AZ,18-25,Female,New,Mobile App
CUS01658,2025-11-21,Boston,MA,46-55,Female,Regular,Mobile App
CUS01659,2024-09-03,Houston,TX,46-55,Female,Regular,Mobile App
CUS01660,2026-03-25,New York,NY,18-25,Female,Premium,Web
CUS01661,2025-06-16,Phoenix,AZ,26-35,Female,Regular,Web
CUS01662,2024-05-15,Chicago,IL,36-45,Male,Premium,Mobile App
CUS01663,2024-07-08,San Jose,CA,36-45,Male,Regular,Mobile App
CUS01664,2025-06-15,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS01665,2024-08-07,Austin,TX,46-55,Female,Regular,Mobile App
CUS01666,2025-09-29,Dallas,TX,26-35,Male,Regular,Mobile App
CUS01667,2024-06-19,Austin,TX,46-55,Male,Regular,Mobile App
CUS01668,2025-02-18,Houston,TX,46-55,Male,New,Mobile App
CUS01669,2024-01-25,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS01670,2024-05-26,Houston,TX,26-35,Male,Premium,Web
CUS01671,2024-08-27,Chicago,IL,56+,Male,Regular,Mobile App
CUS01672,2025-03-08,Austin,TX,36-45,Male,New,Mobile App
CUS01673,2024-01-23,New York,NY,18-25,Male,Regular,Web
CUS01674,2024-09-24,New York,NY,26-35,Male,Regular,Web
CUS01675,2024-11-26,Phoenix,AZ,26-35,Male,Regular,Web
CUS01676,2024-05-21,New York,NY,26-35,Male,Regular,Web
CUS01677,2025-01-26,Seattle,WA,18-25,Male,New,Web
CUS01678,2026-01-23,Phoenix,AZ,36-45,Male,Regular,Mobile App
CUS01679,2025-10-21,New York,NY,18-25,Male,Premium,Mobile App
CUS01680,2024-02-15,Austin,TX,36-45,Female,Regular,Mobile App
CUS01681,2025-02-08,New York,NY,26-35,Female,New,Mobile App
CUS01682,2024-10-31,New York,NY,36-45,Male,Regular,Mobile App
CUS01683,2024-08-09,New York,NY,26-35,Female,New,Web
CUS01684,2024-04-17,Boston,MA,46-55,Male,Regular,Web
CUS01685,2026-03-26,Seattle,WA,26-35,Other,Regular,Web
CUS01686,2025-02-24,Austin,TX,18-25,Female,Regular,Mobile App
CUS01687,2024-03-05,Houston,TX,18-25,Male,Regular,Mobile App
CUS01688,2024-11-14,Houston,TX,46-55,Male,Regular,Web
CUS01689,2024-08-11,Chicago,IL,36-45,Male,Regular,Mobile App
CUS01690,2024-07-08,Houston,TX,18-25,Male,Regular,Mobile App
CUS01691,2026-02-06,Houston,TX,46-55,Female,Regular,Mobile App
CUS01692,2024-06-01,Houston,TX,18-25,Male,Premium,Web
CUS01693,2024-09-10,Philadelphia,PA,46-55,Male,Regular,Mobile App
CUS01694,2025-06-18,San Diego,CA,36-45,Male,Premium,Web
CUS01695,2024-02-26,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS01696,2024-11-09,San Jose,CA,56+,Other,Regular,Web
CUS01697,2026-01-14,New York,NY,36-45,Male,Regular,Mobile App
CUS01698,2025-10-10,Chicago,IL,56+,Female,Regular,Mobile App
CUS01699,2024-12-09,Boston,MA,46-55,Female,Regular,Mobile App
CUS01700,2024-10-06,Phoenix,AZ,36-45,Female,New,Web
CUS01701,2025-03-28,New York,NY,26-35,Male,Premium,Web
CUS01702,2025-09-12,Austin,TX,26-35,Male,New,Mobile App
CUS01703,2025-12-23,Boston,MA,26-35,Female,Regular,Web
CUS01704,2024-06-03,Phoenix,AZ,36-45,Male,Regular,Web
CUS01705,2024-12-06,Houston,TX,26-35,Male,New,Mobile App
CUS01706,2026-03-31,Austin,TX,26-35,Male,Premium,Mobile App
CUS01707,2025-01-18,Houston,TX,56+,Male,New,Web
CUS01708,2024-05-04,Seattle,WA,56+,Female,Premium,Mobile App
CUS01709,2024-04-24,Boston,MA,26-35,Female,Regular,Mobile App
CUS01710,2025-06-24,San Jose,CA,46-55,Female,Regular,Web
CUS01711,2024-01-15,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS01712,2024-08-01,Seattle,WA,26-35,Female,Premium,Web
CUS01713,2024-07-16,Houston,TX,18-25,Female,Regular,Mobile App
CUS01714,2025-09-18,New York,NY,26-35,Female,Regular,Mobile App
CUS01715,2024-01-07,San Diego,CA,56+,Male,Premium,Mobile App
CUS01716,2025-08-16,San Diego,CA,18-25,Female,Regular,Mobile App
CUS01717,2024-07-14,Boston,MA,36-45,Female,Regular,Mobile App
CUS01718,2024-04-22,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS01719,2026-01-23,Seattle,WA,26-35,Female,Regular,Mobile App
CUS01720,2025-09-18,Houston,TX,26-35,Male,New,Mobile App
CUS01721,2024-10-13,Dallas,TX,26-35,Female,Premium,Web
CUS01722,2024-10-27,Philadelphia,PA,26-35,Female,Regular,Web
CUS01723,2024-12-04,San Jose,CA,36-45,Female,Premium,Web
CUS01724,2026-03-06,San Diego,CA,46-55,Male,New,Web
CUS01725,2025-10-15,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS01726,2024-02-15,Austin,TX,36-45,Female,New,Mobile App
CUS01727,2024-08-01,Los Angeles,CA,18-25,Male,Regular,Mobile App
CUS01728,2025-03-23,Austin,TX,36-45,Male,Regular,Mobile App
CUS01729,2025-07-26,Los Angeles,CA,18-25,Male,Regular,Mobile App
CUS01730,2025-06-23,New York,NY,46-55,Male,Premium,Mobile App
CUS01731,2025-06-25,Houston,TX,56+,Male,Regular,Mobile App
CUS01732,2024-12-21,Seattle,WA,36-45,Male,New,Web
CUS01733,2025-04-07,Phoenix,AZ,56+,Female,New,Mobile App
CUS01734,2024-10-09,Austin,TX,46-55,Male,New,Mobile App
CUS01735,2024-03-28,Austin,TX,26-35,Male,New,Mobile App
CUS01736,2024-10-17,Phoenix,AZ,26-35,Female,Premium,Mobile App
CUS01737,2025-04-20,San Diego,CA,26-35,Male,Premium,Web
CUS01738,2024-09-18,Chicago,IL,26-35,Male,Premium,Web
CUS01739,2024-10-23,Boston,MA,36-45,Female,Regular,Mobile App
CUS01740,2024-10-08,Austin,TX,36-45,Female,New,Mobile App
CUS01741,2025-12-24,Seattle,WA,56+,Female,Regular,Mobile App
CUS01742,2025-06-13,Houston,TX,36-45,Male,Regular,Mobile App
CUS01743,2024-07-13,Los Angeles,CA,36-45,Male,New,Mobile App
CUS01744,2026-01-04,New York,NY,26-35,Female,Premium,Mobile App
CUS01745,2025-08-16,Phoenix,AZ,18-25,Male,Regular,Web
CUS01746,2024-12-17,San Diego,CA,26-35,Female,Regular,Mobile App
CUS01747,2025-08-12,Chicago,IL,26-35,Female,Regular,Mobile App
CUS01748,2024-01-11,Houston,TX,18-25,Female,Regular,Mobile App
CUS01749,2026-01-24,Boston,MA,36-45,Female,Regular,Web
CUS01750,2024-10-09,Los Angeles,CA,46-55,Female,New,Web
CUS01751,2025-12-21,Phoenix,AZ,36-45,Male,Regular,Web
CUS01752,2025-10-04,Los Angeles,CA,26-35,Male,Premium,Mobile App
CUS01753,2025-01-13,Los Angeles,CA,26-35,Female,Premium,Web
CUS01754,2025-06-17,New York,NY,36-45,Female,Regular,Mobile App
CUS01755,2025-10-01,Boston,MA,46-55,Male,Premium,Mobile App
CUS01756,2025-07-18,Dallas,TX,26-35,Female,New,Mobile App
CUS01757,2024-04-13,Houston,TX,46-55,Female,New,Web
CUS01758,2024-01-11,Seattle,WA,26-35,Male,Premium,Mobile App
CUS01759,2025-11-21,Austin,TX,26-35,Male,Regular,Mobile App
CUS01760,2026-02-03,San Diego,CA,18-25,Male,Premium,Web
CUS01761,2024-10-07,Philadelphia,PA,56+,Male,Premium,Mobile App
CUS01762,2025-11-23,Los Angeles,CA,36-45,Female,New,Mobile App
CUS01763,2025-06-06,New York,NY,46-55,Male,Regular,Mobile App
CUS01764,2025-11-01,Dallas,TX,26-35,Female,Regular,Mobile App
CUS01765,2025-10-13,San Diego,CA,18-25,Female,Regular,Web
CUS01766,2024-05-30,Austin,TX,36-45,Female,Regular,Web
CUS01767,2024-04-29,San Jose,CA,26-35,Female,Regular,Mobile App
CUS01768,2025-01-17,Austin,TX,18-25,Female,Regular,Web
CUS01769,2025-04-14,Seattle,WA,36-45,Female,Regular,Mobile App
CUS01770,2025-05-03,San Diego,CA,26-35,Male,Regular,Web
CUS01771,2025-10-26,Dallas,TX,36-45,Female,Premium,Mobile App
CUS01772,2024-09-22,San Diego,CA,18-25,Female,Regular,Mobile App
CUS01773,2024-01-20,Dallas,TX,36-45,Female,Premium,Mobile App
CUS01774,2025-08-19,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS01775,2025-08-14,Austin,TX,46-55,Female,Regular,Mobile App
CUS01776,2024-04-24,San Jose,CA,26-35,Male,Regular,Mobile App
CUS01777,2024-07-30,Chicago,IL,36-45,Female,Regular,Web
CUS01778,2025-07-28,Phoenix,AZ,36-45,Male,Regular,Mobile App
CUS01779,2024-04-25,San Jose,CA,26-35,Female,Regular,Mobile App
CUS01780,2024-05-22,Houston,TX,18-25,Female,Premium,Mobile App
CUS01781,2024-12-01,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS01782,2025-04-06,Los Angeles,CA,56+,Male,Regular,Web
CUS01783,2025-02-11,Phoenix,AZ,46-55,Male,New,Web
CUS01784,2024-03-16,Seattle,WA,36-45,Female,Regular,Mobile App
CUS01785,2025-03-30,Phoenix,AZ,18-25,Male,Regular,Mobile App
CUS01786,2025-07-09,Seattle,WA,18-25,Female,New,Web
CUS01787,2024-07-10,Dallas,TX,56+,Female,Regular,Mobile App
CUS01788,2025-05-05,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS01789,2024-02-18,New York,NY,26-35,Female,Regular,Web
CUS01790,2024-10-05,Philadelphia,PA,46-55,Male,New,Mobile App
CUS01791,2025-05-15,Austin,TX,36-45,Female,Regular,Web
CUS01792,2024-09-11,Phoenix,AZ,56+,Male,Regular,Mobile App
CUS01793,2024-10-22,Austin,TX,18-25,Female,Premium,Mobile App
CUS01794,2025-08-30,Austin,TX,36-45,Male,Regular,Web
CUS01795,2025-10-31,Chicago,IL,36-45,Female,Regular,Mobile App
CUS01796,2024-08-19,Houston,TX,46-55,Female,New,Mobile App
CUS01797,2024-03-30,Dallas,TX,26-35,Female,Regular,Mobile App
CUS01798,2024-09-26,Phoenix,AZ,46-55,Male,Premium,Mobile App
CUS01799,2025-03-01,Seattle,WA,56+,Male,Regular,Mobile App
CUS01800,2025-08-15,Phoenix,AZ,18-25,Male,Regular,Mobile App
CUS01801,2024-10-13,Los Angeles,CA,46-55,Female,Premium,Web
CUS01802,2025-10-08,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS01803,2024-01-26,Seattle,WA,26-35,Male,Regular,Web
CUS01804,2024-09-24,Los Angeles,CA,18-25,Female,New,Mobile App
CUS01805,2025-11-25,Austin,TX,26-35,Male,New,Mobile App
CUS01806,2024-06-03,Chicago,IL,36-45,Male,Regular,Mobile App
CUS01807,2025-05-05,Phoenix,AZ,46-55,Male,Premium,Mobile App
CUS01808,2025-04-15,Houston,TX,56+,Male,Regular,Mobile App
CUS01809,2026-02-07,New York,NY,46-55,Male,Regular,Web
CUS01810,2024-08-28,Dallas,TX,26-35,Male,New,Web
CUS01811,2026-01-24,Boston,MA,46-55,Female,Premium,Mobile App
CUS01812,2024-01-30,Chicago,IL,18-25,Female,Regular,Mobile App
CUS01813,2025-09-28,San Jose,CA,56+,Female,Regular,Web
CUS01814,2024-05-13,Phoenix,AZ,56+,Female,Regular,Mobile App
CUS01815,2024-02-21,Austin,TX,56+,Female,Regular,Mobile App
CUS01816,2025-06-23,Chicago,IL,26-35,Female,New,Mobile App
CUS01817,2024-10-03,New York,NY,26-35,Male,Regular,Mobile App
CUS01818,2024-07-16,San Diego,CA,18-25,Female,Premium,Web
CUS01819,2024-12-01,Austin,TX,18-25,Female,New,Mobile App
CUS01820,2024-08-01,Austin,TX,26-35,Female,New,Mobile App
CUS01821,2026-01-07,Chicago,IL,46-55,Female,Regular,Mobile App
CUS01822,2025-08-29,Chicago,IL,46-55,Female,Premium,Web
CUS01823,2025-07-25,Phoenix,AZ,26-35,Male,New,Mobile App
CUS01824,2025-11-19,San Diego,CA,26-35,Female,Regular,Mobile App
CUS01825,2025-06-26,San Jose,CA,46-55,Male,Regular,Mobile App
CUS01826,2026-02-18,Chicago,IL,46-55,Female,Regular,Mobile App
CUS01827,2025-05-14,Philadelphia,PA,36-45,Female,Premium,Mobile App
CUS01828,2025-11-16,Dallas,TX,26-35,Female,Premium,Mobile App
CUS01829,2025-02-27,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS01830,2024-02-21,New York,NY,36-45,Male,Regular,Mobile App
CUS01831,2024-08-02,San Jose,CA,46-55,Male,Regular,Mobile App
CUS01832,2026-01-06,Seattle,WA,18-25,Female,Regular,Mobile App
CUS01833,2025-08-07,San Jose,CA,46-55,Female,New,Mobile App
CUS01834,2024-06-01,Dallas,TX,26-35,Female,Premium,Web
CUS01835,2025-10-12,Austin,TX,56+,Female,Regular,Mobile App
CUS01836,2024-04-10,Philadelphia,PA,26-35,Female,Regular,Web
CUS01837,2024-08-04,Philadelphia,PA,18-25,Female,New,Web
CUS01838,2025-04-21,Phoenix,AZ,56+,Male,Regular,Mobile App
CUS01839,2025-06-06,Dallas,TX,26-35,Female,New,Web
CUS01840,2024-05-26,San Jose,CA,46-55,Female,Regular,Mobile App
CUS01841,2024-07-24,Austin,TX,26-35,Female,Regular,Mobile App
CUS01842,2025-05-28,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS01843,2024-09-06,New York,NY,26-35,Male,Regular,Mobile App
CUS01844,2024-07-16,Boston,MA,46-55,Male,New,Mobile App
CUS01845,2024-04-25,San Diego,CA,36-45,Female,Premium,Mobile App
CUS01846,2024-02-06,Seattle,WA,18-25,Female,Premium,Mobile App
CUS01847,2025-09-30,New York,NY,18-25,Other,Regular,Mobile App
CUS01848,2025-02-23,Dallas,TX,18-25,Male,Premium,Web
CUS01849,2025-10-20,Dallas,TX,26-35,Female,Regular,Mobile App
CUS01850,2024-06-11,Chicago,IL,46-55,Male,Regular,Mobile App
CUS01851,2025-05-07,Houston,TX,26-35,Female,Regular,Mobile App
CUS01852,2025-09-12,Chicago,IL,18-25,Male,New,Mobile App
CUS01853,2025-04-23,Los Angeles,CA,26-35,Male,Regular,Web
CUS01854,2025-03-05,Houston,TX,56+,Other,Premium,Mobile App
CUS01855,2025-06-28,Phoenix,AZ,36-45,Female,New,Mobile App
CUS01856,2024-12-12,Chicago,IL,26-35,Other,Regular,Mobile App
CUS01857,2024-05-14,San Jose,CA,18-25,Male,Regular,Mobile App
CUS01858,2025-11-13,Chicago,IL,18-25,Other,Regular,Web
CUS01859,2024-10-12,Dallas,TX,26-35,Female,Premium,Mobile App
CUS01860,2024-07-26,Houston,TX,26-35,Female,New,Mobile App
CUS01861,2025-09-23,Boston,MA,36-45,Male,Premium,Mobile App
CUS01862,2025-12-31,Phoenix,AZ,18-25,Female,Premium,Web
CUS01863,2026-01-18,New York,NY,26-35,Female,New,Mobile App
CUS01864,2025-05-11,New York,NY,26-35,Male,Regular,Web
CUS01865,2026-03-18,Austin,TX,36-45,Male,Regular,Web
CUS01866,2024-04-02,New York,NY,46-55,Female,Regular,Mobile App
CUS01867,2025-08-03,Phoenix,AZ,18-25,Male,New,Mobile App
CUS01868,2024-08-15,Chicago,IL,46-55,Female,Regular,Mobile App
CUS01869,2026-03-24,Dallas,TX,46-55,Male,Regular,Mobile App
CUS01870,2024-03-24,Houston,TX,36-45,Male,New,Mobile App
CUS01871,2025-10-26,San Jose,CA,26-35,Male,Regular,Mobile App
CUS01872,2025-01-12,Dallas,TX,18-25,Male,Regular,Mobile App
CUS01873,2024-02-13,Boston,MA,18-25,Other,Regular,Mobile App
CUS01874,2024-04-04,San Diego,CA,18-25,Female,Regular,Web
CUS01875,2024-12-23,Boston,MA,18-25,Female,Premium,Mobile App
CUS01876,2024-06-23,Chicago,IL,18-25,Female,Regular,Mobile App
CUS01877,2024-02-29,Austin,TX,36-45,Male,Regular,Web
CUS01878,2025-08-18,Houston,TX,26-35,Male,Regular,Mobile App
CUS01879,2025-01-13,Austin,TX,26-35,Female,Regular,Mobile App
CUS01880,2024-02-25,Philadelphia,PA,46-55,Female,New,Mobile App
CUS01881,2025-10-28,Chicago,IL,46-55,Female,Regular,Mobile App
CUS01882,2025-01-19,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS01883,2025-10-22,Philadelphia,PA,36-45,Male,Premium,Mobile App
CUS01884,2024-09-04,Austin,TX,46-55,Female,Regular,Mobile App
CUS01885,2024-08-19,San Jose,CA,26-35,Male,Premium,Mobile App
CUS01886,2024-03-13,New York,NY,26-35,Female,New,Mobile App
CUS01887,2025-12-09,New York,NY,26-35,Female,Regular,Mobile App
CUS01888,2025-07-29,San Diego,CA,46-55,Female,Regular,Mobile App
CUS01889,2024-11-11,Chicago,IL,36-45,Female,Regular,Mobile App
CUS01890,2024-06-07,Boston,MA,56+,Male,Premium,Mobile App
CUS01891,2025-04-08,Boston,MA,26-35,Female,Premium,Mobile App
CUS01892,2024-02-07,Phoenix,AZ,46-55,Female,New,Mobile App
CUS01893,2024-04-19,San Diego,CA,36-45,Male,Regular,Mobile App
CUS01894,2025-06-16,Boston,MA,36-45,Male,Premium,Mobile App
CUS01895,2024-05-31,Boston,MA,46-55,Female,Regular,Web
CUS01896,2024-10-08,San Jose,CA,56+,Female,Premium,Mobile App
CUS01897,2025-01-23,San Diego,CA,26-35,Male,Regular,Mobile App
CUS01898,2024-09-01,Los Angeles,CA,26-35,Female,Premium,Mobile App
CUS01899,2024-01-16,Los Angeles,CA,26-35,Female,New,Mobile App
CUS01900,2025-11-19,New York,NY,46-55,Male,Regular,Mobile App
CUS01901,2024-07-27,Austin,TX,56+,Male,Premium,Mobile App
CUS01902,2024-10-06,Houston,TX,18-25,Female,Regular,Mobile App
CUS01903,2025-02-19,San Diego,CA,46-55,Male,New,Mobile App
CUS01904,2024-10-22,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS01905,2024-02-03,Seattle,WA,46-55,Male,Regular,Mobile App
CUS01906,2025-02-17,San Jose,CA,26-35,Male,Premium,Mobile App
CUS01907,2025-12-24,Dallas,TX,18-25,Male,Regular,Mobile App
CUS01908,2025-04-15,Seattle,WA,26-35,Male,Regular,Mobile App
CUS01909,2025-08-02,Houston,TX,18-25,Male,Regular,Mobile App
CUS01910,2026-01-10,Chicago,IL,18-25,Other,Premium,Mobile App
CUS01911,2024-10-15,Chicago,IL,26-35,Female,New,Mobile App
CUS01912,2024-06-15,San Jose,CA,18-25,Male,New,Web
CUS01913,2024-03-13,Los Angeles,CA,26-35,Male,Regular,Web
CUS01914,2024-04-29,Houston,TX,46-55,Female,Regular,Mobile App
CUS01915,2024-04-13,San Jose,CA,36-45,Female,Regular,Mobile App
CUS01916,2025-08-17,New York,NY,36-45,Other,Regular,Mobile App
CUS01917,2026-01-02,Austin,TX,26-35,Male,Premium,Web
CUS01918,2024-07-14,Boston,MA,26-35,Female,Premium,Mobile App
CUS01919,2025-02-01,Boston,MA,26-35,Female,New,Mobile App
CUS01920,2025-09-12,Seattle,WA,36-45,Female,Premium,Mobile App
CUS01921,2024-12-04,Seattle,WA,26-35,Male,Regular,Mobile App
CUS01922,2024-05-07,Dallas,TX,36-45,Female,Regular,Web
CUS01923,2025-01-06,Phoenix,AZ,26-35,Female,Premium,Mobile App
CUS01924,2026-02-17,Seattle,WA,46-55,Male,Regular,Mobile App
CUS01925,2024-04-28,Austin,TX,26-35,Female,Regular,Mobile App
CUS01926,2025-05-21,Austin,TX,36-45,Male,Regular,Mobile App
CUS01927,2024-03-24,Chicago,IL,26-35,Male,Premium,Mobile App
CUS01928,2025-03-05,San Diego,CA,26-35,Female,Regular,Mobile App
CUS01929,2025-02-02,San Jose,CA,36-45,Female,New,Mobile App
CUS01930,2026-03-12,San Diego,CA,26-35,Female,Regular,Mobile App
CUS01931,2025-01-29,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS01932,2024-04-22,Phoenix,AZ,46-55,Male,New,Mobile App
CUS01933,2024-10-28,Phoenix,AZ,26-35,Female,Regular,Mobile App
CUS01934,2024-01-12,Phoenix,AZ,36-45,Male,Regular,Web
CUS01935,2024-12-20,Houston,TX,46-55,Male,Regular,Mobile App
CUS01936,2025-11-04,Los Angeles,CA,36-45,Male,Regular,Mobile App
CUS01937,2024-03-31,San Diego,CA,18-25,Female,Regular,Mobile App
CUS01938,2025-03-04,Boston,MA,36-45,Female,New,Mobile App
CUS01939,2024-12-21,Seattle,WA,36-45,Male,Regular,Mobile App
CUS01940,2024-07-15,New York,NY,18-25,Male,Premium,Mobile App
CUS01941,2025-05-19,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS01942,2025-06-08,San Jose,CA,46-55,Female,Regular,Mobile App
CUS01943,2024-07-01,Los Angeles,CA,56+,Female,Regular,Mobile App
CUS01944,2024-09-13,Seattle,WA,56+,Male,Premium,Mobile App
CUS01945,2025-12-19,Chicago,IL,26-35,Female,Regular,Mobile App
CUS01946,2024-06-28,Chicago,IL,36-45,Female,New,Mobile App
CUS01947,2025-12-21,San Diego,CA,26-35,Female,Premium,Mobile App
CUS01948,2024-07-09,San Diego,CA,26-35,Female,Regular,Mobile App
CUS01949,2025-11-09,Philadelphia,PA,36-45,Female,Regular,Web
CUS01950,2024-03-12,Dallas,TX,18-25,Male,Regular,Mobile App
CUS01951,2025-01-23,Dallas,TX,26-35,Female,Regular,Mobile App
CUS01952,2024-02-01,Philadelphia,PA,36-45,Female,Regular,Mobile App
