fulfillment_id,transaction_id,est_delivery_min,real_delivery_min,late_minutes,late_status,accuracy_status,user_rating
FLV017510,TRD017510,21,21,0,Prompt,Accurate,5
FLV017511,TRD017511,85,141,56,Late,Accurate,1
FLV017512,TRD017512,16,14,0,Prompt,Accurate,5
FLV017513,TRD017513,47,54,7,Late,Accurate,5
FLV017514,TRD017514,52,72,20,Late,Accurate,4
FLV017515,TRD017515,59,58,0,Prompt,Accurate,4
FLV017516,TRD017516,45,46,1,Late,Accurate,5
FLV017517,TRD017517,57,47,0,Prompt,Accurate,4
FLV017518,TRD017518,61,59,0,Prompt,Accurate,4
FLV017519,TRD017519,42,64,22,Late,Incomplete,3
FLV017520,TRD017520,32,61,29,Late,Accurate,3
FLV017521,TRD017521,23,55,32,Late,Accurate,2
FLV017522,TRD017522,58,59,1,Late,Incomplete,4
FLV017523,TRD017523,65,57,0,Prompt,Accurate,4
FLV017524,TRD017524,51,43,0,Prompt,Accurate,2
FLV017525,TRD017525,50,52,2,Late,Accurate,3
FLV017526,TRD017526,45,35,0,Prompt,Accurate,3
FLV017527,TRD017527,38,33,0,Prompt,Accurate,3
FLV017528,TRD017528,34,38,4,Late,Accurate,1
FLV017529,TRD017529,52,45,0,Prompt,Accurate,3
FLV017530,TRD017530,15,11,0,Prompt,Accurate,3
FLV017531,TRD017531,47,43,0,Prompt,Accurate,4
FLV017532,TRD017532,52,45,0,Prompt,Accurate,4
FLV017533,TRD017533,65,127,62,Late,Accurate,2
FLV017534,TRD017534,54,51,0,Prompt,Accurate,3
FLV017535,TRD017535,47,38,0,Prompt,Accurate,4
FLV017536,TRD017536,81,82,1,Late,Accurate,3
FLV017537,TRD017537,50,44,0,Prompt,Accurate,3
FLV017538,TRD017538,19,15,0,Prompt,Accurate,3
FLV017539,TRD017539,32,87,55,Late,Accurate,2
FLV017540,TRD017540,57,55,0,Prompt,Accurate,2
FLV017541,TRD017541,49,38,0,Prompt,Accurate,5
FLV017542,TRD017542,51,80,29,Late,Accurate,2
FLV017543,TRD017543,34,36,2,Late,Accurate,4
FLV017544,TRD017544,37,31,0,Prompt,Incomplete,3
FLV017545,TRD017545,94,113,19,Late,Accurate,2
FLV017546,TRD017546,45,35,0,Prompt,Accurate,3
FLV017547,TRD017547,79,86,7,Late,Accurate,3
FLV017548,TRD017548,50,55,5,Late,Accurate,4
FLV017549,TRD017549,54,71,17,Late,Accurate,1
FLV017550,TRD017550,16,11,0,Prompt,Incomplete,3
FLV017551,TRD017551,76,78,2,Late,Accurate,4
FLV017552,TRD017552,30,31,1,Late,Accurate,3
FLV017553,TRD017553,47,47,0,Prompt,Incomplete,5
FLV017554,TRD017554,21,49,28,Late,Accurate,3
FLV017555,TRD017555,60,79,19,Late,Accurate,3
FLV017556,TRD017556,32,26,0,Prompt,Accurate,3
FLV017557,TRD017557,34,32,0,Prompt,Accurate,4
FLV017558,TRD017558,46,37,0,Prompt,Accurate,3
FLV017559,TRD017559,69,70,1,Late,Accurate,5
FLV017560,TRD017560,47,52,5,Late,Accurate,4
FLV017561,TRD017561,87,80,0,Prompt,Accurate,4
FLV017562,TRD017562,32,32,0,Prompt,Accurate,4
FLV017563,TRD017563,34,39,5,Late,Accurate,5
FLV017564,TRD017564,51,96,45,Late,Accurate,2
FLV017565,TRD017565,83,85,2,Late,Incorrect,3
FLV017566,TRD017566,66,86,20,Late,Accurate,2
FLV017567,TRD017567,85,103,18,Late,Accurate,2
FLV017568,TRD017568,89,81,0,Prompt,Accurate,5
FLV017569,TRD017569,46,45,0,Prompt,Accurate,5
FLV017570,TRD017570,88,124,36,Late,Accurate,2
FLV017571,TRD017571,67,60,0,Prompt,Accurate,5
FLV017572,TRD017572,19,60,41,Late,Accurate,2
FLV017573,TRD017573,93,86,0,Prompt,Accurate,4
FLV017574,TRD017574,28,20,0,Prompt,Accurate,5
FLV017575,TRD017575,88,87,0,Prompt,Accurate,4
FLV017576,TRD017576,40,41,1,Late,Accurate,3
FLV017577,TRD017577,23,29,6,Late,Accurate,4
FLV017578,TRD017578,15,12,0,Prompt,Accurate,5
FLV017579,TRD017579,46,52,6,Late,Accurate,3
FLV017580,TRD017580,39,35,0,Prompt,Accurate,4
FLV017581,TRD017581,87,78,0,Prompt,Accurate,4
FLV017582,TRD017582,65,55,0,Prompt,Accurate,5
FLV017583,TRD017583,38,33,0,Prompt,Accurate,3
FLV017584,TRD017584,83,98,15,Late,Accurate,2
FLV017585,TRD017585,28,26,0,Prompt,Accurate,4
FLV017586,TRD017586,38,41,3,Late,Accurate,4
FLV017587,TRD017587,57,57,0,Prompt,Accurate,4
FLV017588,TRD017588,31,59,28,Late,Accurate,2
FLV017589,TRD017589,81,82,1,Late,Incorrect,4
FLV017590,TRD017590,51,50,0,Prompt,Accurate,3
FLV017591,TRD017591,41,41,0,Prompt,Accurate,5
FLV017592,TRD017592,49,47,0,Prompt,Accurate,4
FLV017593,TRD017593,36,29,0,Prompt,Accurate,4
FLV017594,TRD017594,49,66,17,Late,Incomplete,1
FLV017595,TRD017595,46,58,12,Late,Accurate,1
FLV017596,TRD017596,55,53,0,Prompt,Accurate,3
FLV017597,TRD017597,80,80,0,Prompt,Accurate,5
FLV017598,TRD017598,61,55,0,Prompt,Accurate,4
FLV017599,TRD017599,43,55,12,Late,Accurate,2
FLV017600,TRD017600,21,14,0,Prompt,Accurate,3
FLV017601,TRD017601,43,45,2,Late,Accurate,4
FLV017602,TRD017602,62,59,0,Prompt,Accurate,4
FLV017603,TRD017603,18,20,2,Late,Accurate,5
FLV017604,TRD017604,65,61,0,Prompt,Accurate,4
FLV017605,TRD017605,50,54,4,Late,Accurate,5
FLV017606,TRD017606,67,63,0,Prompt,Accurate,4
FLV017607,TRD017607,48,52,4,Late,Accurate,4
FLV017608,TRD017608,21,51,30,Late,Accurate,3
FLV017609,TRD017609,67,56,0,Prompt,Accurate,5
FLV017610,TRD017610,61,61,0,Prompt,Incomplete,5
FLV017611,TRD017611,37,32,0,Prompt,Accurate,5
FLV017612,TRD017612,88,78,0,Prompt,Accurate,4
FLV017613,TRD017613,61,59,0,Prompt,Incomplete,5
FLV017614,TRD017614,53,44,0,Prompt,Incomplete,5
FLV017615,TRD017615,25,43,18,Late,Accurate,3
FLV017616,TRD017616,23,15,0,Prompt,Accurate,5
FLV017617,TRD017617,37,40,3,Late,Accurate,3
FLV017618,TRD017618,20,48,28,Late,Accurate,4
FLV017619,TRD017619,33,35,2,Late,Accurate,5
FLV017620,TRD017620,49,46,0,Prompt,Accurate,5
FLV017621,TRD017621,44,40,0,Prompt,Accurate,5
FLV017622,TRD017622,59,72,13,Late,Accurate,3
FLV017623,TRD017623,68,58,0,Prompt,Accurate,5
FLV017624,TRD017624,79,80,1,Late,Incorrect,5
FLV017625,TRD017625,54,57,3,Late,Accurate,4
FLV017626,TRD017626,23,23,0,Prompt,Accurate,5
FLV017627,TRD017627,69,71,2,Late,Incomplete,5
FLV017628,TRD017628,58,49,0,Prompt,Accurate,5
FLV017629,TRD017629,60,61,1,Late,Accurate,3
FLV017630,TRD017630,36,35,0,Prompt,Accurate,5
FLV017631,TRD017631,23,34,11,Late,Accurate,3
FLV017632,TRD017632,41,43,2,Late,Accurate,5
FLV017633,TRD017633,48,54,6,Late,Incomplete,5
FLV017634,TRD017634,76,71,0,Prompt,Incomplete,5
FLV017635,TRD017635,60,80,20,Late,Accurate,3
FLV017636,TRD017636,62,56,0,Prompt,Accurate,4
FLV017637,TRD017637,24,20,0,Prompt,Accurate,5
FLV017638,TRD017638,66,83,17,Late,Accurate,4
FLV017639,TRD017639,51,78,27,Late,Incomplete,4
FLV017640,TRD017640,40,81,41,Late,Accurate,4
FLV017641,TRD017641,27,31,4,Late,Accurate,4
FLV017642,TRD017642,55,51,0,Prompt,Accurate,5
FLV017643,TRD017643,45,66,21,Late,Accurate,4
FLV017644,TRD017644,57,63,6,Late,Accurate,4
FLV017645,TRD017645,59,56,0,Prompt,Accurate,5
FLV017646,TRD017646,38,26,0,Prompt,Incomplete,5
FLV017647,TRD017647,46,47,1,Late,Accurate,4
FLV017648,TRD017648,46,67,21,Late,Accurate,2
FLV017649,TRD017649,22,17,0,Prompt,Accurate,5
FLV017650,TRD017650,32,28,0,Prompt,Accurate,5
FLV017651,TRD017651,52,77,25,Late,Accurate,3
FLV017652,TRD017652,24,20,0,Prompt,Accurate,5
FLV017653,TRD017653,88,82,0,Prompt,Accurate,4
FLV017654,TRD017654,32,32,0,Prompt,Accurate,4
FLV017655,TRD017655,44,38,0,Prompt,Accurate,5
FLV017656,TRD017656,18,39,21,Late,Accurate,3
FLV017657,TRD017657,92,124,32,Late,Accurate,3
FLV017658,TRD017658,72,66,0,Prompt,Accurate,3
FLV017659,TRD017659,40,49,9,Late,Accurate,3
FLV017660,TRD017660,48,40,0,Prompt,Accurate,4
FLV017661,TRD017661,54,49,0,Prompt,Accurate,5
FLV017662,TRD017662,58,51,0,Prompt,Accurate,4
FLV017663,TRD017663,22,23,1,Late,Accurate,4
FLV017664,TRD017664,32,30,0,Prompt,Accurate,5
FLV017665,TRD017665,86,84,0,Prompt,Accurate,5
FLV017666,TRD017666,25,37,12,Late,Accurate,2
FLV017667,TRD017667,22,18,0,Prompt,Accurate,5
FLV017668,TRD017668,51,46,0,Prompt,Accurate,5
FLV017669,TRD017669,55,53,0,Prompt,Accurate,4
FLV017670,TRD017670,57,60,3,Late,Accurate,4
FLV017671,TRD017671,79,83,4,Late,Accurate,5
FLV017672,TRD017672,38,33,0,Prompt,Accurate,4
FLV017673,TRD017673,69,84,15,Late,Accurate,2
FLV017674,TRD017674,35,35,0,Prompt,Accurate,4
FLV017675,TRD017675,71,60,0,Prompt,Accurate,5
FLV017676,TRD017676,22,19,0,Prompt,Accurate,5
FLV017677,TRD017677,52,46,0,Prompt,Accurate,5
FLV017678,TRD017678,57,64,7,Late,Accurate,3
FLV017679,TRD017679,81,82,1,Late,Accurate,5
FLV017680,TRD017680,32,38,6,Late,Accurate,4
FLV017681,TRD017681,66,68,2,Late,Accurate,5
FLV017682,TRD017682,36,30,0,Prompt,Accurate,4
FLV017683,TRD017683,59,49,0,Prompt,Accurate,4
FLV017684,TRD017684,53,45,0,Prompt,Accurate,4
FLV017685,TRD017685,36,37,1,Late,Accurate,5
FLV017686,TRD017686,35,32,0,Prompt,Accurate,4
FLV017687,TRD017687,62,68,6,Late,Accurate,4
FLV017688,TRD017688,28,31,3,Late,Accurate,4
FLV017689,TRD017689,76,68,0,Prompt,Accurate,4
FLV017690,TRD017690,54,74,20,Late,Accurate,3
FLV017691,TRD017691,44,43,0,Prompt,Accurate,4
FLV017692,TRD017692,44,38,0,Prompt,Accurate,5
FLV017693,TRD017693,44,32,0,Prompt,Accurate,4
FLV017694,TRD017694,48,43,0,Prompt,Accurate,5
FLV017695,TRD017695,39,30,0,Prompt,Accurate,4
FLV017696,TRD017696,34,35,1,Late,Accurate,5
FLV017697,TRD017697,40,33,0,Prompt,Incomplete,5
FLV017698,TRD017698,45,47,2,Late,Accurate,5
FLV017699,TRD017699,16,33,17,Late,Accurate,3
FLV017700,TRD017700,38,36,0,Prompt,Accurate,5
FLV017701,TRD017701,58,59,1,Late,Accurate,4
FLV017702,TRD017702,54,54,0,Prompt,Accurate,4
FLV017703,TRD017703,35,30,0,Prompt,Accurate,4
FLV017704,TRD017704,35,40,5,Late,Accurate,3
FLV017705,TRD017705,35,39,4,Late,Accurate,4
FLV017706,TRD017706,58,50,0,Prompt,Accurate,5
FLV017707,TRD017707,54,57,3,Late,Accurate,4
FLV017708,TRD017708,61,50,0,Prompt,Accurate,4
FLV017709,TRD017709,32,25,0,Prompt,Incomplete,5
FLV017710,TRD017710,22,18,0,Prompt,Accurate,3
FLV017711,TRD017711,52,47,0,Prompt,Accurate,4
FLV017712,TRD017712,37,35,0,Prompt,Accurate,4
FLV017713,TRD017713,22,11,0,Prompt,Accurate,5
FLV017714,TRD017714,52,41,0,Prompt,Accurate,5
FLV017715,TRD017715,33,59,26,Late,Accurate,3
FLV017716,TRD017716,52,44,0,Prompt,Accurate,5
FLV017717,TRD017717,63,68,5,Late,Accurate,4
FLV017718,TRD017718,33,32,0,Prompt,Incomplete,5
FLV017719,TRD017719,50,59,9,Late,Accurate,3
FLV017720,TRD017720,60,88,28,Late,Accurate,3
FLV017721,TRD017721,74,75,1,Late,Accurate,3
FLV017722,TRD017722,73,94,21,Late,Accurate,3
FLV017723,TRD017723,54,50,0,Prompt,Accurate,5
FLV017724,TRD017724,58,60,2,Late,Accurate,5
FLV017725,TRD017725,19,16,0,Prompt,Accurate,5
FLV017726,TRD017726,45,37,0,Prompt,Accurate,4
FLV017727,TRD017727,46,77,31,Late,Accurate,3
FLV017728,TRD017728,23,15,0,Prompt,Accurate,5
FLV017729,TRD017729,56,58,2,Late,Accurate,5
FLV017730,TRD017730,32,29,0,Prompt,Accurate,5
FLV017731,TRD017731,47,50,3,Late,Incomplete,5
FLV017732,TRD017732,51,65,14,Late,Accurate,3
FLV017733,TRD017733,51,54,3,Late,Accurate,4
FLV017734,TRD017734,21,30,9,Late,Accurate,4
FLV017735,TRD017735,51,81,30,Late,Accurate,3
FLV017736,TRD017736,41,78,37,Late,Accurate,4
FLV017737,TRD017737,35,55,20,Late,Accurate,3
FLV017738,TRD017738,40,34,0,Prompt,Accurate,4
FLV017739,TRD017739,22,16,0,Prompt,Accurate,4
FLV017740,TRD017740,52,68,16,Late,Accurate,3
FLV017741,TRD017741,16,21,5,Late,Accurate,5
FLV017742,TRD017742,39,30,0,Prompt,Accurate,5
FLV017743,TRD017743,49,52,3,Late,Incomplete,5
FLV017744,TRD017744,82,80,0,Prompt,Accurate,4
FLV017745,TRD017745,33,31,0,Prompt,Accurate,5
FLV017746,TRD017746,57,50,0,Prompt,Accurate,5
FLV017747,TRD017747,60,52,0,Prompt,Incomplete,5
FLV017748,TRD017748,44,63,19,Late,Accurate,3
FLV017749,TRD017749,92,86,0,Prompt,Incorrect,5
FLV017750,TRD017750,54,59,5,Late,Accurate,3
FLV017751,TRD017751,51,54,3,Late,Accurate,5
FLV017752,TRD017752,94,85,0,Prompt,Accurate,4
FLV017753,TRD017753,38,37,0,Prompt,Accurate,5
FLV017754,TRD017754,41,82,41,Late,Accurate,2
FLV017755,TRD017755,46,49,3,Late,Accurate,3
FLV017756,TRD017756,36,37,1,Late,Accurate,4
FLV017757,TRD017757,54,63,9,Late,Accurate,2
FLV017758,TRD017758,57,50,0,Prompt,Accurate,4
FLV017759,TRD017759,54,58,4,Late,Accurate,4
FLV017760,TRD017760,32,23,0,Prompt,Accurate,5
FLV017761,TRD017761,36,47,11,Late,Accurate,3
FLV017762,TRD017762,38,56,18,Late,Accurate,3
FLV017763,TRD017763,36,65,29,Late,Accurate,3
FLV017764,TRD017764,48,47,0,Prompt,Accurate,4
FLV017765,TRD017765,50,45,0,Prompt,Accurate,3
FLV017766,TRD017766,39,39,0,Prompt,Accurate,4
FLV017767,TRD017767,19,22,3,Late,Accurate,4
FLV017768,TRD017768,48,102,54,Late,Accurate,2
FLV017769,TRD017769,44,41,0,Prompt,Accurate,3
FLV017770,TRD017770,60,52,0,Prompt,Accurate,3
FLV017771,TRD017771,17,11,0,Prompt,Accurate,4
FLV017772,TRD017772,28,22,0,Prompt,Accurate,3
FLV017773,TRD017773,84,85,1,Late,Accurate,5
FLV017774,TRD017774,15,15,0,Prompt,Accurate,4
FLV017775,TRD017775,68,98,30,Late,Accurate,3
FLV017776,TRD017776,47,43,0,Prompt,Incorrect,5
FLV017777,TRD017777,85,80,0,Prompt,Accurate,4
FLV017778,TRD017778,74,69,0,Prompt,Incorrect,4
FLV017779,TRD017779,21,25,4,Late,Accurate,2
FLV017780,TRD017780,29,20,0,Prompt,Accurate,4
FLV017781,TRD017781,54,68,14,Late,Accurate,3
FLV017782,TRD017782,61,66,5,Late,Accurate,4
FLV017783,TRD017783,67,101,34,Late,Accurate,2
FLV017784,TRD017784,38,40,2,Late,Accurate,1
FLV017785,TRD017785,62,51,0,Prompt,Accurate,4
FLV017786,TRD017786,75,68,0,Prompt,Accurate,3
FLV017787,TRD017787,40,41,1,Late,Accurate,4
FLV017788,TRD017788,64,53,0,Prompt,Accurate,3
FLV017789,TRD017789,19,16,0,Prompt,Accurate,4
FLV017790,TRD017790,50,53,3,Late,Accurate,4
FLV017791,TRD017791,62,55,0,Prompt,Accurate,5
FLV017792,TRD017792,50,73,23,Late,Accurate,1
FLV017793,TRD017793,38,37,0,Prompt,Accurate,3
FLV017794,TRD017794,55,57,2,Late,Accurate,4
FLV017795,TRD017795,55,54,0,Prompt,Accurate,4
FLV017796,TRD017796,87,101,14,Late,Accurate,2
FLV017797,TRD017797,46,66,20,Late,Accurate,1
FLV017798,TRD017798,32,56,24,Late,Accurate,2
FLV017799,TRD017799,64,64,0,Prompt,Accurate,4
FLV017800,TRD017800,21,36,15,Late,Accurate,1
FLV017801,TRD017801,67,72,5,Late,Accurate,4
FLV017802,TRD017802,66,58,0,Prompt,Incorrect,4
FLV017803,TRD017803,55,72,17,Late,Accurate,3
FLV017804,TRD017804,60,60,0,Prompt,Accurate,4
FLV017805,TRD017805,49,70,21,Late,Accurate,1
FLV017806,TRD017806,39,54,15,Late,Accurate,3
FLV017807,TRD017807,56,93,37,Late,Accurate,3
FLV017808,TRD017808,48,45,0,Prompt,Accurate,4
FLV017809,TRD017809,36,40,4,Late,Accurate,4
FLV017810,TRD017810,50,51,1,Late,Accurate,4
FLV017811,TRD017811,58,50,0,Prompt,Accurate,5
FLV017812,TRD017812,79,83,4,Late,Accurate,4
FLV017813,TRD017813,82,80,0,Prompt,Accurate,5
FLV017814,TRD017814,55,58,3,Late,Accurate,5
FLV017815,TRD017815,34,33,0,Prompt,Accurate,4
FLV017816,TRD017816,37,34,0,Prompt,Accurate,3
FLV017817,TRD017817,41,32,0,Prompt,Accurate,3
FLV017818,TRD017818,23,49,26,Late,Accurate,4
FLV017819,TRD017819,46,71,25,Late,Accurate,3
FLV017820,TRD017820,29,24,0,Prompt,Accurate,5
FLV017821,TRD017821,28,23,0,Prompt,Accurate,4
FLV017822,TRD017822,51,46,0,Prompt,Accurate,5
FLV017823,TRD017823,74,86,12,Late,Accurate,5
FLV017824,TRD017824,28,32,4,Late,Accurate,5
FLV017825,TRD017825,63,61,0,Prompt,Accurate,5
FLV017826,TRD017826,34,31,0,Prompt,Accurate,5
FLV017827,TRD017827,27,34,7,Late,Accurate,4
FLV017828,TRD017828,50,94,44,Late,Accurate,4
FLV017829,TRD017829,71,67,0,Prompt,Accurate,5
FLV017830,TRD017830,53,52,0,Prompt,Accurate,4
FLV017831,TRD017831,78,83,5,Late,Accurate,4
FLV017832,TRD017832,77,75,0,Prompt,Accurate,5
FLV017833,TRD017833,55,52,0,Prompt,Accurate,5
FLV017834,TRD017834,31,32,1,Late,Accurate,5
FLV017835,TRD017835,54,54,0,Prompt,Accurate,5
FLV017836,TRD017836,86,87,1,Late,Accurate,4
FLV017837,TRD017837,23,26,3,Late,Accurate,2
FLV017838,TRD017838,23,18,0,Prompt,Accurate,3
FLV017839,TRD017839,32,34,2,Late,Accurate,4
FLV017840,TRD017840,30,25,0,Prompt,Accurate,3
FLV017841,TRD017841,65,65,0,Prompt,Accurate,3
FLV017842,TRD017842,53,71,18,Late,Accurate,2
FLV017843,TRD017843,22,22,0,Prompt,Accurate,5
FLV017844,TRD017844,74,79,5,Late,Accurate,3
FLV017845,TRD017845,77,94,17,Late,Accurate,2
FLV017846,TRD017846,59,90,31,Late,Incomplete,2
FLV017847,TRD017847,63,65,2,Late,Accurate,5
FLV017848,TRD017848,47,78,31,Late,Accurate,2
FLV017849,TRD017849,52,49,0,Prompt,Accurate,5
FLV017850,TRD017850,36,34,0,Prompt,Accurate,5
FLV017851,TRD017851,35,23,0,Prompt,Accurate,5
FLV017852,TRD017852,37,35,0,Prompt,Accurate,5
FLV017853,TRD017853,49,61,12,Late,Accurate,3
FLV017854,TRD017854,38,42,4,Late,Accurate,5
FLV017855,TRD017855,69,71,2,Late,Incomplete,4
FLV017856,TRD017856,50,51,1,Late,Accurate,5
FLV017857,TRD017857,34,37,3,Late,Accurate,5
FLV017858,TRD017858,61,67,6,Late,Incomplete,5
FLV017859,TRD017859,57,50,0,Prompt,Accurate,5
FLV017860,TRD017860,35,58,23,Late,Accurate,2
FLV017861,TRD017861,34,28,0,Prompt,Accurate,4
FLV017862,TRD017862,34,35,1,Late,Accurate,5
FLV017863,TRD017863,71,121,50,Late,Accurate,3
FLV017864,TRD017864,51,53,2,Late,Accurate,5
FLV017865,TRD017865,36,47,11,Late,Accurate,3
FLV017866,TRD017866,36,39,3,Late,Accurate,4
FLV017867,TRD017867,21,46,25,Late,Accurate,3
FLV017868,TRD017868,16,27,11,Late,Accurate,2
FLV017869,TRD017869,33,33,0,Prompt,Accurate,3
FLV017870,TRD017870,37,35,0,Prompt,Accurate,5
FLV017871,TRD017871,76,74,0,Prompt,Accurate,3
FLV017872,TRD017872,47,74,27,Late,Incorrect,3
FLV017873,TRD017873,71,73,2,Late,Accurate,4
FLV017874,TRD017874,53,82,29,Late,Accurate,3
FLV017875,TRD017875,21,20,0,Prompt,Accurate,4
FLV017876,TRD017876,67,68,1,Late,Accurate,5
FLV017877,TRD017877,51,75,24,Late,Accurate,2
FLV017878,TRD017878,34,61,27,Late,Accurate,3
FLV017879,TRD017879,32,28,0,Prompt,Accurate,4
FLV017880,TRD017880,73,69,0,Prompt,Incomplete,5
FLV017881,TRD017881,48,60,12,Late,Accurate,4
FLV017882,TRD017882,65,59,0,Prompt,Accurate,4
FLV017883,TRD017883,47,44,0,Prompt,Accurate,5
FLV017884,TRD017884,46,48,2,Late,Accurate,4
FLV017885,TRD017885,85,84,0,Prompt,Accurate,5
FLV017886,TRD017886,36,41,5,Late,Accurate,4
FLV017887,TRD017887,34,58,24,Late,Accurate,2
FLV017888,TRD017888,62,57,0,Prompt,Accurate,4
FLV017889,TRD017889,55,55,0,Prompt,Accurate,5
FLV017890,TRD017890,62,67,5,Late,Accurate,5
FLV017891,TRD017891,40,46,6,Late,Accurate,2
FLV017892,TRD017892,29,27,0,Prompt,Accurate,4
FLV017893,TRD017893,48,53,5,Late,Accurate,3
FLV017894,TRD017894,36,39,3,Late,Accurate,5
FLV017895,TRD017895,51,47,0,Prompt,Accurate,4
FLV017896,TRD017896,61,89,28,Late,Accurate,2
FLV017897,TRD017897,26,16,0,Prompt,Accurate,5
FLV017898,TRD017898,39,32,0,Prompt,Accurate,4
FLV017899,TRD017899,73,71,0,Prompt,Accurate,4
FLV017900,TRD017900,25,23,0,Prompt,Accurate,4
FLV017901,TRD017901,30,31,1,Late,Accurate,4
FLV017902,TRD017902,52,63,11,Late,Accurate,4
FLV017903,TRD017903,45,45,0,Prompt,Accurate,5
FLV017904,TRD017904,56,53,0,Prompt,Accurate,5
FLV017905,TRD017905,61,55,0,Prompt,Accurate,4
FLV017906,TRD017906,33,27,0,Prompt,Accurate,3
FLV017907,TRD017907,27,30,3,Late,Accurate,2
FLV017908,TRD017908,27,43,16,Late,Accurate,4
FLV017909,TRD017909,40,44,4,Late,Accurate,5
FLV017910,TRD017910,78,67,0,Prompt,Accurate,5
FLV017911,TRD017911,46,69,23,Late,Accurate,4
FLV017912,TRD017912,34,45,11,Late,Incomplete,4
FLV017913,TRD017913,43,62,19,Late,Accurate,4
FLV017914,TRD017914,43,34,0,Prompt,Accurate,3
FLV017915,TRD017915,76,98,22,Late,Accurate,2
FLV017916,TRD017916,15,13,0,Prompt,Accurate,5
FLV017917,TRD017917,34,34,0,Prompt,Accurate,5
FLV017918,TRD017918,29,19,0,Prompt,Accurate,5
FLV017919,TRD017919,63,58,0,Prompt,Accurate,5
FLV017920,TRD017920,61,76,15,Late,Accurate,5
FLV017921,TRD017921,49,51,2,Late,Accurate,5
FLV017922,TRD017922,62,57,0,Prompt,Accurate,5
FLV017923,TRD017923,15,18,3,Late,Accurate,5
FLV017924,TRD017924,25,43,18,Late,Accurate,4
FLV017925,TRD017925,55,58,3,Late,Accurate,3
FLV017926,TRD017926,23,29,6,Late,Accurate,3
FLV017927,TRD017927,27,28,1,Late,Accurate,3
FLV017928,TRD017928,79,83,4,Late,Accurate,2
FLV017929,TRD017929,44,61,17,Late,Accurate,3
FLV017930,TRD017930,50,41,0,Prompt,Accurate,3
FLV017931,TRD017931,40,69,29,Late,Accurate,1
FLV017932,TRD017932,46,47,1,Late,Accurate,3
FLV017933,TRD017933,29,27,0,Prompt,Accurate,3
FLV017934,TRD017934,36,32,0,Prompt,Accurate,3
FLV017935,TRD017935,62,63,1,Late,Accurate,3
FLV017936,TRD017936,31,32,1,Late,Accurate,4
FLV017937,TRD017937,37,33,0,Prompt,Accurate,3
FLV017938,TRD017938,35,47,12,Late,Accurate,2
FLV017939,TRD017939,61,62,1,Late,Accurate,3
FLV017940,TRD017940,49,67,18,Late,Accurate,2
FLV017941,TRD017941,30,31,1,Late,Accurate,4
FLV017942,TRD017942,23,37,14,Late,Incomplete,1
FLV017943,TRD017943,46,45,0,Prompt,Accurate,3
FLV017944,TRD017944,29,46,17,Late,Accurate,4
FLV017945,TRD017945,56,59,3,Late,Accurate,4
FLV017946,TRD017946,27,26,0,Prompt,Accurate,4
FLV017947,TRD017947,64,55,0,Prompt,Accurate,4
FLV017948,TRD017948,45,44,0,Prompt,Accurate,5
FLV017949,TRD017949,47,49,2,Late,Accurate,3
FLV017950,TRD017950,54,51,0,Prompt,Accurate,5
FLV017951,TRD017951,45,49,4,Late,Accurate,5
FLV017952,TRD017952,59,57,0,Prompt,Accurate,3
FLV017953,TRD017953,54,52,0,Prompt,Accurate,5
FLV017954,TRD017954,57,64,7,Late,Accurate,3
FLV017955,TRD017955,48,42,0,Prompt,Accurate,5
FLV017956,TRD017956,57,60,3,Late,Accurate,3
FLV017957,TRD017957,18,20,2,Late,Accurate,4
FLV017958,TRD017958,38,43,5,Late,Accurate,3
FLV017959,TRD017959,37,35,0,Prompt,Accurate,5
FLV017960,TRD017960,29,20,0,Prompt,Accurate,4
FLV017961,TRD017961,43,56,13,Late,Accurate,3
FLV017962,TRD017962,76,71,0,Prompt,Accurate,5
FLV017963,TRD017963,56,60,4,Late,Accurate,5
FLV017964,TRD017964,75,74,0,Prompt,Accurate,4
FLV017965,TRD017965,77,66,0,Prompt,Accurate,4
FLV017966,TRD017966,33,28,0,Prompt,Incomplete,5
FLV017967,TRD017967,37,60,23,Late,Accurate,3
FLV017968,TRD017968,67,64,0,Prompt,Incomplete,5
FLV017969,TRD017969,57,57,0,Prompt,Accurate,4
FLV017970,TRD017970,58,55,0,Prompt,Accurate,5
FLV017971,TRD017971,63,64,1,Late,Accurate,5
FLV017972,TRD017972,28,23,0,Prompt,Accurate,4
FLV017973,TRD017973,58,53,0,Prompt,Accurate,5
FLV017974,TRD017974,58,74,16,Late,Accurate,3
FLV017975,TRD017975,74,65,0,Prompt,Accurate,5
FLV017976,TRD017976,54,56,2,Late,Accurate,5
FLV017977,TRD017977,21,31,10,Late,Accurate,3
FLV017978,TRD017978,77,82,5,Late,Accurate,4
FLV017979,TRD017979,74,67,0,Prompt,Accurate,5
FLV017980,TRD017980,52,57,5,Late,Accurate,5
FLV017981,TRD017981,53,44,0,Prompt,Accurate,5
FLV017982,TRD017982,39,41,2,Late,Accurate,5
FLV017983,TRD017983,77,70,0,Prompt,Accurate,5
FLV017984,TRD017984,65,72,7,Late,Accurate,4
FLV017985,TRD017985,68,62,0,Prompt,Accurate,5
FLV017986,TRD017986,60,62,2,Late,Accurate,5
FLV017987,TRD017987,52,102,50,Late,Accurate,3
FLV017988,TRD017988,46,42,0,Prompt,Incorrect,4
