delivery_id,order_id,promised_time_min,actual_time_min,delay_minutes,delivery_status,order_accuracy,customer_rating
DLV001994,ORD001994,23,23,0,On-Time,Correct,4
DLV001995,ORD001995,90,107,17,Delayed,Correct,3
DLV001996,ORD001996,32,32,0,On-Time,Correct,5
DLV001997,ORD001997,56,51,0,On-Time,Correct,5
DLV001998,ORD001998,54,51,0,On-Time,Partial,5
DLV001999,ORD001999,55,51,0,On-Time,Correct,5
DLV002000,ORD002000,53,52,0,On-Time,Partial,5
DLV002001,ORD002001,73,73,0,On-Time,Correct,5
DLV002002,ORD002002,34,30,0,On-Time,Correct,4
DLV002003,ORD002003,21,20,0,On-Time,Correct,4
DLV002004,ORD002004,88,85,0,On-Time,Correct,4
DLV002005,ORD002005,41,40,0,On-Time,Correct,4
DLV002006,ORD002006,60,60,0,On-Time,Correct,5
DLV002007,ORD002007,33,29,0,On-Time,Correct,4
DLV002008,ORD002008,37,36,0,On-Time,Correct,5
DLV002009,ORD002009,32,48,16,Delayed,Correct,2
DLV002010,ORD002010,35,33,0,On-Time,Correct,5
DLV002011,ORD002011,48,44,0,On-Time,Correct,4
DLV002012,ORD002012,72,69,0,On-Time,Correct,4
DLV002013,ORD002013,53,64,11,Delayed,Correct,2
DLV002014,ORD002014,50,45,0,On-Time,Correct,4
DLV002015,ORD002015,82,115,33,Delayed,Correct,4
DLV002016,ORD002016,54,51,0,On-Time,Correct,4
DLV002017,ORD002017,51,78,27,Delayed,Correct,4
DLV002018,ORD002018,48,102,54,Delayed,Correct,4
DLV002019,ORD002019,40,56,16,Delayed,Correct,3
DLV002020,ORD002020,47,45,0,On-Time,Correct,4
DLV002021,ORD002021,43,39,0,On-Time,Correct,4
DLV002022,ORD002022,55,50,0,On-Time,Partial,5
DLV002023,ORD002023,68,63,0,On-Time,Correct,4
DLV002024,ORD002024,27,55,28,Delayed,Correct,2
DLV002025,ORD002025,39,39,0,On-Time,Correct,4
DLV002026,ORD002026,50,63,13,Delayed,Correct,2
DLV002027,ORD002027,16,40,24,Delayed,Correct,2
DLV002028,ORD002028,47,42,0,On-Time,Correct,3
DLV002029,ORD002029,46,76,30,Delayed,Correct,3
DLV002030,ORD002030,26,52,26,Delayed,Correct,3
DLV002031,ORD002031,53,49,0,On-Time,Correct,4
DLV002032,ORD002032,52,52,0,On-Time,Correct,5
DLV002033,ORD002033,50,45,0,On-Time,Correct,5
DLV002034,ORD002034,58,53,0,On-Time,Correct,5
DLV002035,ORD002035,32,29,0,On-Time,Correct,5
DLV002036,ORD002036,60,56,0,On-Time,Correct,5
DLV002037,ORD002037,74,73,0,On-Time,Correct,5
DLV002038,ORD002038,30,25,0,On-Time,Correct,5
DLV002039,ORD002039,46,46,0,On-Time,Correct,5
DLV002040,ORD002040,47,93,46,Delayed,Correct,4
DLV002041,ORD002041,43,40,0,On-Time,Correct,5
DLV002042,ORD002042,32,59,27,Delayed,Correct,4
DLV002043,ORD002043,25,25,0,On-Time,Correct,5
DLV002044,ORD002044,16,14,0,On-Time,Correct,5
DLV002045,ORD002045,41,49,8,Delayed,Correct,4
DLV002046,ORD002046,48,65,17,Delayed,Correct,1
DLV002047,ORD002047,80,79,0,On-Time,Correct,3
DLV002048,ORD002048,56,56,0,On-Time,Partial,2
DLV002049,ORD002049,35,74,39,Delayed,Correct,3
DLV002050,ORD002050,19,51,32,Delayed,Correct,4
DLV002051,ORD002051,50,47,0,On-Time,Correct,4
DLV002052,ORD002052,49,46,0,On-Time,Correct,5
DLV002053,ORD002053,31,30,0,On-Time,Correct,5
DLV002054,ORD002054,56,66,10,Delayed,Correct,2
DLV002055,ORD002055,36,32,0,On-Time,Correct,5
DLV002056,ORD002056,51,72,21,Delayed,Correct,2
DLV002057,ORD002057,90,85,0,On-Time,Correct,4
DLV002058,ORD002058,59,57,0,On-Time,Correct,3
DLV002059,ORD002059,46,44,0,On-Time,Correct,3
DLV002060,ORD002060,54,54,0,On-Time,Correct,4
DLV002061,ORD002061,43,42,0,On-Time,Correct,4
DLV002062,ORD002062,41,39,0,On-Time,Correct,4
DLV002063,ORD002063,21,18,0,On-Time,Correct,4
DLV002064,ORD002064,46,41,0,On-Time,Correct,4
DLV002065,ORD002065,25,22,0,On-Time,Correct,4
DLV002066,ORD002066,41,39,0,On-Time,Correct,4
DLV002067,ORD002067,52,82,30,Delayed,Correct,2
DLV002068,ORD002068,55,53,0,On-Time,Correct,4
DLV002069,ORD002069,27,23,0,On-Time,Correct,4
DLV002070,ORD002070,73,72,0,On-Time,Correct,5
DLV002071,ORD002071,41,74,33,Delayed,Partial,3
DLV002072,ORD002072,57,55,0,On-Time,Correct,3
DLV002073,ORD002073,30,29,0,On-Time,Correct,4
DLV002074,ORD002074,50,47,0,On-Time,Correct,3
DLV002075,ORD002075,85,85,0,On-Time,Correct,4
DLV002076,ORD002076,58,57,0,On-Time,Correct,3
DLV002077,ORD002077,77,72,0,On-Time,Correct,4
DLV002078,ORD002078,43,42,0,On-Time,Correct,3
DLV002079,ORD002079,17,14,0,On-Time,Correct,3
DLV002080,ORD002080,45,65,20,Delayed,Correct,2
DLV002081,ORD002081,43,40,0,On-Time,Correct,4
DLV002082,ORD002082,82,80,0,On-Time,Correct,2
DLV002083,ORD002083,77,87,10,Delayed,Correct,1
DLV002084,ORD002084,90,90,0,On-Time,Correct,3
DLV002085,ORD002085,76,76,0,On-Time,Correct,3
DLV002086,ORD002086,33,30,0,On-Time,Correct,4
DLV002087,ORD002087,22,18,0,On-Time,Correct,4
DLV002088,ORD002088,69,64,0,On-Time,Correct,3
DLV002089,ORD002089,58,53,0,On-Time,Correct,3
DLV002090,ORD002090,20,19,0,On-Time,Correct,4
DLV002091,ORD002091,54,52,0,On-Time,Correct,4
DLV002092,ORD002092,41,40,0,On-Time,Correct,5
DLV002093,ORD002093,22,17,0,On-Time,Correct,4
DLV002094,ORD002094,43,38,0,On-Time,Correct,4
DLV002095,ORD002095,60,60,0,On-Time,Correct,4
DLV002096,ORD002096,18,15,0,On-Time,Correct,3
DLV002097,ORD002097,51,71,20,Delayed,Correct,3
DLV002098,ORD002098,24,21,0,On-Time,Correct,5
DLV002099,ORD002099,18,14,0,On-Time,Correct,5
DLV002100,ORD002100,36,31,0,On-Time,Correct,5
DLV002101,ORD002101,16,13,0,On-Time,Correct,5
DLV002102,ORD002102,50,50,0,On-Time,Correct,5
DLV002103,ORD002103,52,50,0,On-Time,Correct,5
DLV002104,ORD002104,78,73,0,On-Time,Correct,5
DLV002105,ORD002105,18,16,0,On-Time,Correct,5
DLV002106,ORD002106,61,61,0,On-Time,Correct,4
DLV002107,ORD002107,29,29,0,On-Time,Correct,5
DLV002108,ORD002108,42,41,0,On-Time,Correct,5
DLV002109,ORD002109,22,21,0,On-Time,Correct,5
DLV002110,ORD002110,57,56,0,On-Time,Correct,5
DLV002111,ORD002111,39,34,0,On-Time,Correct,4
DLV002112,ORD002112,69,67,0,On-Time,Partial,4
DLV002113,ORD002113,30,28,0,On-Time,Correct,5
DLV002114,ORD002114,48,43,0,On-Time,Correct,5
DLV002115,ORD002115,58,56,0,On-Time,Correct,4
DLV002116,ORD002116,75,71,0,On-Time,Partial,5
DLV002117,ORD002117,52,84,32,Delayed,Correct,2
DLV002118,ORD002118,46,63,17,Delayed,Partial,2
DLV002119,ORD002119,33,50,17,Delayed,Correct,2
DLV002120,ORD002120,23,22,0,On-Time,Correct,4
DLV002121,ORD002121,57,54,0,On-Time,Correct,5
DLV002122,ORD002122,34,31,0,On-Time,Correct,5
DLV002123,ORD002123,42,39,0,On-Time,Correct,5
DLV002124,ORD002124,46,41,0,On-Time,Correct,5
DLV002125,ORD002125,84,79,0,On-Time,Correct,4
DLV002126,ORD002126,38,33,0,On-Time,Correct,4
DLV002127,ORD002127,32,72,40,Delayed,Correct,3
DLV002128,ORD002128,33,29,0,On-Time,Correct,4
DLV002129,ORD002129,60,60,0,On-Time,Correct,4
DLV002130,ORD002130,58,77,19,Delayed,Partial,2
DLV002131,ORD002131,46,63,17,Delayed,Correct,2
DLV002132,ORD002132,33,29,0,On-Time,Correct,4
DLV002133,ORD002133,50,45,0,On-Time,Correct,4
DLV002134,ORD002134,70,67,0,On-Time,Correct,3
DLV002135,ORD002135,46,43,0,On-Time,Correct,4
DLV002136,ORD002136,70,68,0,On-Time,Correct,4
DLV002137,ORD002137,42,38,0,On-Time,Correct,4
DLV002138,ORD002138,50,107,57,Delayed,Correct,2
DLV002139,ORD002139,34,31,0,On-Time,Correct,3
DLV002140,ORD002140,55,74,19,Delayed,Correct,1
DLV002141,ORD002141,57,56,0,On-Time,Correct,5
DLV002142,ORD002142,19,45,26,Delayed,Correct,4
DLV002143,ORD002143,23,41,18,Delayed,Correct,4
DLV002144,ORD002144,16,36,20,Delayed,Correct,3
DLV002145,ORD002145,82,81,0,On-Time,Correct,5
DLV002146,ORD002146,48,48,0,On-Time,Wrong,4
DLV002147,ORD002147,63,62,0,On-Time,Correct,4
DLV002148,ORD002148,57,55,0,On-Time,Correct,5
DLV002149,ORD002149,71,87,16,Delayed,Correct,2
DLV002150,ORD002150,33,30,0,On-Time,Correct,4
DLV002151,ORD002151,55,55,0,On-Time,Correct,5
DLV002152,ORD002152,33,31,0,On-Time,Correct,4
DLV002153,ORD002153,49,44,0,On-Time,Correct,4
DLV002154,ORD002154,57,57,0,On-Time,Correct,4
DLV002155,ORD002155,26,23,0,On-Time,Correct,4
DLV002156,ORD002156,18,14,0,On-Time,Correct,4
DLV002157,ORD002157,54,52,0,On-Time,Correct,5
DLV002158,ORD002158,17,32,15,Delayed,Correct,3
DLV002159,ORD002159,67,72,5,Delayed,Correct,4
DLV002160,ORD002160,62,61,0,On-Time,Correct,5
DLV002161,ORD002161,37,37,0,On-Time,Correct,5
DLV002162,ORD002162,59,56,0,On-Time,Correct,4
DLV002163,ORD002163,64,63,0,On-Time,Correct,4
DLV002164,ORD002164,57,57,0,On-Time,Correct,5
DLV002165,ORD002165,47,45,0,On-Time,Correct,4
DLV002166,ORD002166,22,19,0,On-Time,Correct,3
DLV002167,ORD002167,56,56,0,On-Time,Correct,4
DLV002168,ORD002168,24,47,23,Delayed,Correct,2
DLV002169,ORD002169,31,27,0,On-Time,Correct,3
DLV002170,ORD002170,89,88,0,On-Time,Correct,2
DLV002171,ORD002171,67,65,0,On-Time,Correct,4
DLV002172,ORD002172,56,56,0,On-Time,Correct,3
DLV002173,ORD002173,56,54,0,On-Time,Correct,3
DLV002174,ORD002174,32,42,10,Delayed,Correct,2
DLV002175,ORD002175,44,59,15,Delayed,Correct,1
DLV002176,ORD002176,35,33,0,On-Time,Correct,3
DLV002177,ORD002177,40,38,0,On-Time,Correct,3
DLV002178,ORD002178,37,33,0,On-Time,Correct,4
DLV002179,ORD002179,48,58,10,Delayed,Correct,1
DLV002180,ORD002180,90,89,0,On-Time,Correct,3
DLV002181,ORD002181,52,52,0,On-Time,Correct,4
DLV002182,ORD002182,72,68,0,On-Time,Correct,3
DLV002183,ORD002183,45,45,0,On-Time,Correct,4
DLV002184,ORD002184,77,73,0,On-Time,Correct,3
DLV002185,ORD002185,54,49,0,On-Time,Correct,4
DLV002186,ORD002186,34,32,0,On-Time,Correct,5
DLV002187,ORD002187,28,49,21,Delayed,Correct,3
DLV002188,ORD002188,86,105,19,Delayed,Correct,1
DLV002189,ORD002189,31,51,20,Delayed,Correct,2
DLV002190,ORD002190,54,49,0,On-Time,Correct,4
DLV002191,ORD002191,47,45,0,On-Time,Correct,5
DLV002192,ORD002192,33,28,0,On-Time,Correct,4
DLV002193,ORD002193,49,68,19,Delayed,Correct,2
DLV002194,ORD002194,33,63,30,Delayed,Correct,1
DLV002195,ORD002195,42,37,0,On-Time,Correct,4
DLV002196,ORD002196,32,28,0,On-Time,Correct,4
DLV002197,ORD002197,35,65,30,Delayed,Correct,2
DLV002198,ORD002198,42,42,0,On-Time,Correct,3
DLV002199,ORD002199,17,15,0,On-Time,Correct,3
DLV002200,ORD002200,58,55,0,On-Time,Correct,5
DLV002201,ORD002201,35,32,0,On-Time,Correct,4
DLV002202,ORD002202,57,52,0,On-Time,Correct,5
DLV002203,ORD002203,84,82,0,On-Time,Correct,5
DLV002204,ORD002204,31,29,0,On-Time,Correct,5
DLV002205,ORD002205,44,44,0,On-Time,Correct,4
DLV002206,ORD002206,53,79,26,Delayed,Correct,2
DLV002207,ORD002207,57,56,0,On-Time,Correct,5
DLV002208,ORD002208,50,47,0,On-Time,Correct,4
DLV002209,ORD002209,48,47,0,On-Time,Correct,4
DLV002210,ORD002210,52,52,0,On-Time,Correct,5
DLV002211,ORD002211,38,36,0,On-Time,Correct,4
DLV002212,ORD002212,55,50,0,On-Time,Correct,5
DLV002213,ORD002213,36,31,0,On-Time,Correct,5
DLV002214,ORD002214,30,29,0,On-Time,Correct,5
DLV002215,ORD002215,28,28,0,On-Time,Correct,5
DLV002216,ORD002216,43,67,24,Delayed,Correct,3
DLV002217,ORD002217,53,50,0,On-Time,Correct,5
DLV002218,ORD002218,42,40,0,On-Time,Partial,5
DLV002219,ORD002219,42,65,23,Delayed,Correct,4
DLV002220,ORD002220,33,31,0,On-Time,Correct,5
DLV002221,ORD002221,57,52,0,On-Time,Correct,5
DLV002222,ORD002222,50,45,0,On-Time,Correct,5
DLV002223,ORD002223,37,50,13,Delayed,Wrong,5
DLV002224,ORD002224,43,40,0,On-Time,Correct,5
DLV002225,ORD002225,33,101,68,Delayed,Correct,4
DLV002226,ORD002226,72,90,18,Delayed,Correct,4
DLV002227,ORD002227,57,53,0,On-Time,Correct,5
DLV002228,ORD002228,80,77,0,On-Time,Correct,5
DLV002229,ORD002229,36,36,0,On-Time,Correct,5
DLV002230,ORD002230,39,37,0,On-Time,Correct,5
DLV002231,ORD002231,58,56,0,On-Time,Correct,5
DLV002232,ORD002232,46,44,0,On-Time,Partial,5
DLV002233,ORD002233,58,58,0,On-Time,Correct,5
DLV002234,ORD002234,40,71,31,Delayed,Correct,4
DLV002235,ORD002235,50,48,0,On-Time,Correct,5
DLV002236,ORD002236,43,49,6,Delayed,Correct,4
DLV002237,ORD002237,59,108,49,Delayed,Correct,5
DLV002238,ORD002238,31,26,0,On-Time,Wrong,5
DLV002239,ORD002239,58,54,0,On-Time,Correct,5
DLV002240,ORD002240,83,82,0,On-Time,Correct,5
DLV002241,ORD002241,47,44,0,On-Time,Correct,5
DLV002242,ORD002242,33,29,0,On-Time,Correct,5
DLV002243,ORD002243,30,26,0,On-Time,Correct,5
DLV002244,ORD002244,15,28,13,Delayed,Correct,3
DLV002245,ORD002245,57,73,16,Delayed,Correct,4
DLV002246,ORD002246,40,63,23,Delayed,Correct,4
DLV002247,ORD002247,54,52,0,On-Time,Correct,5
DLV002248,ORD002248,19,19,0,On-Time,Correct,5
DLV002249,ORD002249,35,35,0,On-Time,Correct,5
DLV002250,ORD002250,30,25,0,On-Time,Correct,5
DLV002251,ORD002251,35,33,0,On-Time,Correct,4
DLV002252,ORD002252,47,46,0,On-Time,Correct,5
DLV002253,ORD002253,39,38,0,On-Time,Correct,5
DLV002254,ORD002254,19,19,0,On-Time,Correct,5
DLV002255,ORD002255,52,47,0,On-Time,Correct,4
DLV002256,ORD002256,34,33,0,On-Time,Correct,5
DLV002257,ORD002257,15,14,0,On-Time,Correct,5
DLV002258,ORD002258,17,17,0,On-Time,Correct,5
DLV002259,ORD002259,23,31,8,Delayed,Correct,3
DLV002260,ORD002260,58,54,0,On-Time,Correct,5
DLV002261,ORD002261,50,47,0,On-Time,Correct,5
DLV002262,ORD002262,45,45,0,On-Time,Correct,5
DLV002263,ORD002263,34,31,0,On-Time,Correct,5
DLV002264,ORD002264,52,49,0,On-Time,Correct,5
DLV002265,ORD002265,59,57,0,On-Time,Correct,5
DLV002266,ORD002266,50,48,0,On-Time,Correct,5
DLV002267,ORD002267,21,17,0,On-Time,Correct,5
DLV002268,ORD002268,54,51,0,On-Time,Correct,5
DLV002269,ORD002269,36,32,0,On-Time,Correct,5
DLV002270,ORD002270,59,71,12,Delayed,Correct,5
DLV002271,ORD002271,54,49,0,On-Time,Correct,5
DLV002272,ORD002272,56,55,0,On-Time,Correct,5
DLV002273,ORD002273,52,69,17,Delayed,Partial,4
DLV002274,ORD002274,79,76,0,On-Time,Correct,5
DLV002275,ORD002275,40,37,0,On-Time,Correct,5
DLV002276,ORD002276,29,25,0,On-Time,Correct,5
DLV002277,ORD002277,28,25,0,On-Time,Correct,5
DLV002278,ORD002278,36,48,12,Delayed,Correct,4
DLV002279,ORD002279,16,15,0,On-Time,Correct,5
DLV002280,ORD002280,50,67,17,Delayed,Correct,4
DLV002281,ORD002281,42,76,34,Delayed,Correct,3
DLV002282,ORD002282,58,54,0,On-Time,Correct,5
DLV002283,ORD002283,27,26,0,On-Time,Correct,5
DLV002284,ORD002284,86,85,0,On-Time,Correct,5
DLV002285,ORD002285,51,81,30,Delayed,Correct,3
DLV002286,ORD002286,29,39,10,Delayed,Correct,3
DLV002287,ORD002287,65,63,0,On-Time,Correct,5
DLV002288,ORD002288,18,17,0,On-Time,Correct,5
DLV002289,ORD002289,43,67,24,Delayed,Correct,4
DLV002290,ORD002290,45,40,0,On-Time,Correct,5
DLV002291,ORD002291,36,36,0,On-Time,Correct,5
DLV002292,ORD002292,56,55,0,On-Time,Correct,5
DLV002293,ORD002293,34,31,0,On-Time,Correct,5
DLV002294,ORD002294,82,78,0,On-Time,Correct,5
DLV002295,ORD002295,34,30,0,On-Time,Correct,5
DLV002296,ORD002296,76,72,0,On-Time,Correct,5
DLV002297,ORD002297,28,26,0,On-Time,Correct,5
DLV002298,ORD002298,58,53,0,On-Time,Correct,5
DLV002299,ORD002299,36,32,0,On-Time,Correct,5
DLV002300,ORD002300,52,49,0,On-Time,Correct,5
DLV002301,ORD002301,18,13,0,On-Time,Correct,5
DLV002302,ORD002302,55,55,0,On-Time,Correct,5
DLV002303,ORD002303,41,36,0,On-Time,Correct,5
DLV002304,ORD002304,37,51,14,Delayed,Correct,4
DLV002305,ORD002305,38,52,14,Delayed,Partial,4
DLV002306,ORD002306,52,50,0,On-Time,Correct,5
DLV002307,ORD002307,25,24,0,On-Time,Correct,4
DLV002308,ORD002308,54,51,0,On-Time,Wrong,5
DLV002309,ORD002309,39,34,0,On-Time,Correct,5
DLV002310,ORD002310,71,66,0,On-Time,Correct,5
DLV002311,ORD002311,67,80,13,Delayed,Correct,4
DLV002312,ORD002312,59,58,0,On-Time,Correct,5
DLV002313,ORD002313,38,37,0,On-Time,Correct,5
DLV002314,ORD002314,16,16,0,On-Time,Correct,5
DLV002315,ORD002315,56,55,0,On-Time,Correct,5
DLV002316,ORD002316,35,54,19,Delayed,Correct,3
DLV002317,ORD002317,35,32,0,On-Time,Correct,5
DLV002318,ORD002318,51,46,0,On-Time,Correct,5
DLV002319,ORD002319,41,38,0,On-Time,Correct,3
DLV002320,ORD002320,37,34,0,On-Time,Correct,4
DLV002321,ORD002321,51,51,0,On-Time,Correct,3
DLV002322,ORD002322,54,50,0,On-Time,Correct,4
DLV002323,ORD002323,60,60,0,On-Time,Correct,3
DLV002324,ORD002324,37,32,0,On-Time,Correct,3
DLV002325,ORD002325,46,41,0,On-Time,Correct,4
DLV002326,ORD002326,67,65,0,On-Time,Correct,4
DLV002327,ORD002327,19,17,0,On-Time,Correct,4
DLV002328,ORD002328,38,37,0,On-Time,Correct,4
DLV002329,ORD002329,36,31,0,On-Time,Correct,3
DLV002330,ORD002330,70,66,0,On-Time,Correct,3
DLV002331,ORD002331,48,46,0,On-Time,Correct,4
DLV002332,ORD002332,55,54,0,On-Time,Correct,4
DLV002333,ORD002333,23,19,0,On-Time,Correct,4
DLV002334,ORD002334,38,65,27,Delayed,Correct,2
DLV002335,ORD002335,37,34,0,On-Time,Correct,4
DLV002336,ORD002336,41,37,0,On-Time,Correct,4
DLV002337,ORD002337,73,68,0,On-Time,Wrong,4
DLV002338,ORD002338,22,22,0,On-Time,Correct,4
DLV002339,ORD002339,56,55,0,On-Time,Correct,3
DLV002340,ORD002340,26,51,25,Delayed,Correct,2
DLV002341,ORD002341,60,75,15,Delayed,Correct,2
DLV002342,ORD002342,74,71,0,On-Time,Correct,3
DLV002343,ORD002343,32,29,0,On-Time,Correct,5
DLV002344,ORD002344,36,89,53,Delayed,Partial,3
DLV002345,ORD002345,44,54,10,Delayed,Partial,2
DLV002346,ORD002346,40,38,0,On-Time,Wrong,5
DLV002347,ORD002347,51,50,0,On-Time,Correct,4
DLV002348,ORD002348,30,26,0,On-Time,Correct,5
DLV002349,ORD002349,32,27,0,On-Time,Correct,5
DLV002350,ORD002350,89,89,0,On-Time,Correct,4
DLV002351,ORD002351,35,32,0,On-Time,Correct,5
DLV002352,ORD002352,30,25,0,On-Time,Correct,5
DLV002353,ORD002353,55,55,0,On-Time,Correct,5
DLV002354,ORD002354,31,26,0,On-Time,Correct,5
DLV002355,ORD002355,89,84,0,On-Time,Correct,4
DLV002356,ORD002356,49,74,25,Delayed,Partial,3
DLV002357,ORD002357,41,36,0,On-Time,Correct,4
DLV002358,ORD002358,34,33,0,On-Time,Correct,4
DLV002359,ORD002359,36,32,0,On-Time,Correct,5
DLV002360,ORD002360,52,52,0,On-Time,Correct,4
DLV002361,ORD002361,30,27,0,On-Time,Correct,4
DLV002362,ORD002362,36,34,0,On-Time,Correct,4
DLV002363,ORD002363,41,39,0,On-Time,Partial,3
DLV002364,ORD002364,77,77,0,On-Time,Correct,4
DLV002365,ORD002365,57,55,0,On-Time,Correct,5
DLV002366,ORD002366,66,61,0,On-Time,Correct,4
DLV002367,ORD002367,47,108,61,Delayed,Correct,3
DLV002368,ORD002368,60,59,0,On-Time,Correct,4
DLV002369,ORD002369,18,26,8,Delayed,Correct,2
DLV002370,ORD002370,36,36,0,On-Time,Correct,5
DLV002371,ORD002371,37,34,0,On-Time,Correct,4
DLV002372,ORD002372,15,23,8,Delayed,Correct,3
DLV002373,ORD002373,28,28,0,On-Time,Correct,5
DLV002374,ORD002374,39,38,0,On-Time,Correct,4
DLV002375,ORD002375,52,51,0,On-Time,Correct,4
DLV002376,ORD002376,38,50,12,Delayed,Correct,2
DLV002377,ORD002377,46,41,0,On-Time,Correct,3
DLV002378,ORD002378,56,80,24,Delayed,Correct,3
DLV002379,ORD002379,67,78,11,Delayed,Correct,2
DLV002380,ORD002380,30,26,0,On-Time,Correct,2
DLV002381,ORD002381,72,68,0,On-Time,Correct,4
DLV002382,ORD002382,49,45,0,On-Time,Correct,3
DLV002383,ORD002383,33,28,0,On-Time,Correct,3
DLV002384,ORD002384,59,56,0,On-Time,Correct,3
DLV002385,ORD002385,51,48,0,On-Time,Correct,3
DLV002386,ORD002386,67,100,33,Delayed,Correct,2
DLV002387,ORD002387,48,48,0,On-Time,Correct,3
DLV002388,ORD002388,44,40,0,On-Time,Correct,4
DLV002389,ORD002389,41,39,0,On-Time,Correct,3
DLV002390,ORD002390,35,54,19,Delayed,Correct,1
DLV002391,ORD002391,44,75,31,Delayed,Correct,1
DLV002392,ORD002392,57,54,0,On-Time,Correct,3
DLV002393,ORD002393,38,38,0,On-Time,Correct,3
DLV002394,ORD002394,79,77,0,On-Time,Correct,2
DLV002395,ORD002395,50,48,0,On-Time,Correct,4
DLV002396,ORD002396,58,69,11,Delayed,Correct,2
DLV002397,ORD002397,18,14,0,On-Time,Correct,4
DLV002398,ORD002398,53,52,0,On-Time,Correct,4
DLV002399,ORD002399,27,78,51,Delayed,Correct,2
DLV002400,ORD002400,86,85,0,On-Time,Correct,4
DLV002401,ORD002401,32,28,0,On-Time,Correct,3
DLV002402,ORD002402,77,75,0,On-Time,Correct,4
DLV002403,ORD002403,57,54,0,On-Time,Correct,3
DLV002404,ORD002404,55,54,0,On-Time,Correct,3
DLV002405,ORD002405,59,54,0,On-Time,Correct,4
DLV002406,ORD002406,65,61,0,On-Time,Correct,3
DLV002407,ORD002407,34,31,0,On-Time,Correct,4
DLV002408,ORD002408,38,55,17,Delayed,Correct,1
DLV002409,ORD002409,58,56,0,On-Time,Wrong,2
DLV002410,ORD002410,53,51,0,On-Time,Correct,3
DLV002411,ORD002411,77,74,0,On-Time,Correct,3
DLV002412,ORD002412,64,63,0,On-Time,Correct,4
DLV002413,ORD002413,47,45,0,On-Time,Correct,3
DLV002414,ORD002414,72,69,0,On-Time,Correct,2
DLV002415,ORD002415,46,42,0,On-Time,Correct,3
DLV002416,ORD002416,21,19,0,On-Time,Correct,3
DLV002417,ORD002417,21,16,0,On-Time,Correct,3
DLV002418,ORD002418,60,83,23,Delayed,Correct,3
DLV002419,ORD002419,56,54,0,On-Time,Correct,5
DLV002420,ORD002420,46,45,0,On-Time,Correct,4
DLV002421,ORD002421,26,22,0,On-Time,Correct,5
DLV002422,ORD002422,54,51,0,On-Time,Correct,5
DLV002423,ORD002423,50,48,0,On-Time,Correct,4
DLV002424,ORD002424,35,31,0,On-Time,Correct,4
DLV002425,ORD002425,75,73,0,On-Time,Correct,4
DLV002426,ORD002426,19,14,0,On-Time,Correct,5
DLV002427,ORD002427,24,22,0,On-Time,Correct,5
DLV002428,ORD002428,59,59,0,On-Time,Correct,4
DLV002429,ORD002429,40,35,0,On-Time,Correct,5
DLV002430,ORD002430,30,27,0,On-Time,Correct,5
DLV002431,ORD002431,35,50,15,Delayed,Wrong,4
DLV002432,ORD002432,16,13,0,On-Time,Correct,5
DLV002433,ORD002433,88,85,0,On-Time,Correct,5
DLV002434,ORD002434,33,28,0,On-Time,Correct,5
DLV002435,ORD002435,40,39,0,On-Time,Correct,5
DLV002436,ORD002436,57,81,24,Delayed,Correct,4
DLV002437,ORD002437,49,62,13,Delayed,Correct,4
DLV002438,ORD002438,55,54,0,On-Time,Correct,5
DLV002439,ORD002439,35,33,0,On-Time,Correct,5
DLV002440,ORD002440,54,52,0,On-Time,Correct,5
DLV002441,ORD002441,52,49,0,On-Time,Correct,5
DLV002442,ORD002442,36,33,0,On-Time,Correct,5
DLV002443,ORD002443,54,54,0,On-Time,Partial,4
DLV002444,ORD002444,58,71,13,Delayed,Wrong,4
DLV002445,ORD002445,41,56,15,Delayed,Correct,3
DLV002446,ORD002446,31,27,0,On-Time,Correct,5
DLV002447,ORD002447,56,56,0,On-Time,Correct,5
DLV002448,ORD002448,51,49,0,On-Time,Correct,4
DLV002449,ORD002449,55,53,0,On-Time,Correct,3
DLV002450,ORD002450,48,44,0,On-Time,Correct,3
DLV002451,ORD002451,17,17,0,On-Time,Correct,4
DLV002452,ORD002452,55,87,32,Delayed,Correct,3
DLV002453,ORD002453,31,27,0,On-Time,Correct,3
DLV002454,ORD002454,37,35,0,On-Time,Correct,4
DLV002455,ORD002455,16,13,0,On-Time,Correct,5
DLV002456,ORD002456,40,35,0,On-Time,Correct,4
DLV002457,ORD002457,37,37,0,On-Time,Correct,4
DLV002458,ORD002458,21,20,0,On-Time,Partial,4
DLV002459,ORD002459,36,48,12,Delayed,Correct,3
DLV002460,ORD002460,53,69,16,Delayed,Correct,2
DLV002461,ORD002461,54,91,37,Delayed,Correct,3
DLV002462,ORD002462,18,16,0,On-Time,Correct,4
DLV002463,ORD002463,34,33,0,On-Time,Correct,3
DLV002464,ORD002464,49,46,0,On-Time,Correct,4
DLV002465,ORD002465,75,75,0,On-Time,Correct,5
DLV002466,ORD002466,54,105,51,Delayed,Correct,2
DLV002467,ORD002467,31,30,0,On-Time,Correct,3
DLV002468,ORD002468,57,52,0,On-Time,Correct,5
DLV002469,ORD002469,81,92,11,Delayed,Correct,3
DLV002470,ORD002470,32,32,0,On-Time,Correct,5
DLV002471,ORD002471,43,49,6,Delayed,Correct,3
DLV002472,ORD002472,39,53,14,Delayed,Correct,4
DLV002473,ORD002473,38,37,0,On-Time,Correct,5
