user_id,registration_date,location_city,location_state,age_bracket,user_gender,account_segment,device_type
UUS01721,2024-10-20,Dallas,TX,26-35,Female,Elite,Website
UUS01722,2024-10-26,Philadelphia,PA,26-35,Female,Standard,Website
UUS01723,2024-11-12,San Jose,CA,36-45,Female,Elite,Website
UUS01724,2026-03-09,San Diego,CA,46-55,Male,Intro,Website
UUS01725,2025-11-06,Los Angeles,CA,26-35,Female,Standard,App
UUS01726,2024-02-28,Austin,TX,36-45,Female,Intro,App
UUS01727,2024-08-05,Los Angeles,CA,18-25,Male,Standard,App
UUS01728,2025-04-13,Austin,TX,36-45,Male,Standard,App
UUS01729,2025-08-22,Los Angeles,CA,18-25,Male,Standard,App
UUS01730,2025-06-14,New York,NY,46-55,Male,Elite,App
UUS01731,2025-07-08,Houston,TX,56+,Male,Standard,App
UUS01732,2024-12-14,Seattle,WA,36-45,Male,Intro,Website
UUS01733,2025-03-24,Phoenix,AZ,56+,Female,Intro,App
UUS01734,2024-09-18,Austin,TX,46-55,Male,Intro,App
UUS01735,2024-03-27,Austin,TX,26-35,Male,Intro,App
UUS01736,2024-11-11,Phoenix,AZ,26-35,Female,Elite,App
UUS01737,2025-05-18,San Diego,CA,26-35,Male,Elite,Website
UUS01738,2024-10-03,Chicago,IL,26-35,Male,Elite,Website
UUS01739,2024-10-15,Boston,MA,36-45,Female,Standard,App
UUS01740,2024-10-09,Austin,TX,36-45,Female,Intro,App
UUS01741,2025-12-10,Seattle,WA,56+,Female,Standard,App
UUS01742,2025-07-02,Houston,TX,36-45,Male,Standard,App
UUS01743,2024-08-02,Los Angeles,CA,36-45,Male,Intro,App
UUS01744,2025-12-21,New York,NY,26-35,Female,Elite,App
UUS01745,2025-07-30,Phoenix,AZ,18-25,Male,Standard,Website
UUS01746,2024-11-25,San Diego,CA,26-35,Female,Standard,App
UUS01747,2025-08-21,Chicago,IL,26-35,Female,Standard,App
UUS01748,2023-12-13,Houston,TX,18-25,Female,Standard,App
UUS01749,2026-02-07,Boston,MA,36-45,Female,Standard,Website
UUS01750,2024-10-03,Los Angeles,CA,46-55,Female,Intro,Website
UUS01751,2025-12-29,Phoenix,AZ,36-45,Male,Standard,Website
UUS01752,2025-09-12,Los Angeles,CA,26-35,Male,Elite,App
UUS01753,2025-02-05,Los Angeles,CA,26-35,Female,Elite,Website
UUS01754,2025-06-08,New York,NY,36-45,Female,Standard,App
UUS01755,2025-10-13,Boston,MA,46-55,Male,Elite,App
UUS01756,2025-08-02,Dallas,TX,26-35,Female,Intro,App
UUS01757,2024-03-17,Houston,TX,46-55,Female,Intro,Website
UUS01758,2024-01-06,Seattle,WA,26-35,Male,Elite,App
UUS01759,2025-12-18,Austin,TX,26-35,Male,Standard,App
UUS01760,2026-02-01,San Diego,CA,18-25,Male,Elite,Website
UUS01761,2024-10-21,Philadelphia,PA,56+,Male,Elite,App
UUS01762,2025-11-26,Los Angeles,CA,36-45,Female,Intro,App
UUS01763,2025-05-29,New York,NY,46-55,Male,Standard,App
UUS01764,2025-11-07,Dallas,TX,26-35,Female,Standard,App
UUS01765,2025-09-23,San Diego,CA,18-25,Female,Standard,Website
UUS01766,2024-05-05,Austin,TX,36-45,Female,Standard,Website
UUS01767,2024-04-16,San Jose,CA,26-35,Female,Standard,App
UUS01768,2025-01-07,Austin,TX,18-25,Female,Standard,Website
UUS01769,2025-04-25,Seattle,WA,36-45,Female,Standard,App
UUS01770,2025-05-08,San Diego,CA,26-35,Male,Standard,Website
UUS01771,2025-11-05,Dallas,TX,36-45,Female,Elite,App
UUS01772,2024-09-29,San Diego,CA,18-25,Female,Standard,App
UUS01773,2024-01-23,Dallas,TX,36-45,Female,Elite,App
UUS01774,2025-08-05,Los Angeles,CA,26-35,Male,Standard,App
UUS01775,2025-08-20,Austin,TX,46-55,Female,Standard,App
UUS01776,2024-04-18,San Jose,CA,26-35,Male,Standard,App
UUS01777,2024-08-06,Chicago,IL,36-45,Female,Standard,Website
UUS01778,2025-08-24,Phoenix,AZ,36-45,Male,Standard,App
UUS01779,2024-04-06,San Jose,CA,26-35,Female,Standard,App
UUS01780,2024-05-14,Houston,TX,18-25,Female,Elite,App
UUS01781,2024-12-23,Phoenix,AZ,46-55,Female,Standard,App
UUS01782,2025-04-17,Los Angeles,CA,56+,Male,Standard,Website
UUS01783,2025-02-02,Phoenix,AZ,46-55,Male,Intro,Website
UUS01784,2024-03-06,Seattle,WA,36-45,Female,Standard,App
UUS01785,2025-03-26,Phoenix,AZ,18-25,Male,Standard,App
UUS01786,2025-08-04,Seattle,WA,18-25,Female,Intro,Website
UUS01787,2024-07-10,Dallas,TX,56+,Female,Standard,App
UUS01788,2025-04-10,Phoenix,AZ,46-55,Female,Standard,App
UUS01789,2024-02-14,New York,NY,26-35,Female,Standard,Website
UUS01790,2024-10-14,Philadelphia,PA,46-55,Male,Intro,App
UUS01791,2025-05-18,Austin,TX,36-45,Female,Standard,Website
UUS01792,2024-08-23,Phoenix,AZ,56+,Male,Standard,App
UUS01793,2024-11-05,Austin,TX,18-25,Female,Elite,App
UUS01794,2025-09-25,Austin,TX,36-45,Male,Standard,Website
UUS01795,2025-11-22,Chicago,IL,36-45,Female,Standard,App
UUS01796,2024-07-26,Houston,TX,46-55,Female,Intro,App
UUS01797,2024-03-09,Dallas,TX,26-35,Female,Standard,App
UUS01798,2024-10-10,Phoenix,AZ,46-55,Male,Elite,App
UUS01799,2025-02-15,Seattle,WA,56+,Male,Standard,App
UUS01800,2025-08-10,Phoenix,AZ,18-25,Male,Standard,App
UUS01801,2024-10-03,Los Angeles,CA,46-55,Female,Elite,Website
UUS01802,2025-10-05,Philadelphia,PA,26-35,Male,Standard,App
UUS01803,2024-02-22,Seattle,WA,26-35,Male,Standard,Website
UUS01804,2024-10-09,Los Angeles,CA,18-25,Female,Intro,App
UUS01805,2025-10-27,Austin,TX,26-35,Male,Intro,App
UUS01806,2024-07-02,Chicago,IL,36-45,Male,Standard,App
UUS01807,2025-05-28,Phoenix,AZ,46-55,Male,Elite,App
UUS01808,2025-04-27,Houston,TX,56+,Male,Standard,App
UUS01809,2026-01-08,New York,NY,46-55,Male,Standard,Website
UUS01810,2024-09-17,Dallas,TX,26-35,Male,Intro,Website
UUS01811,2026-02-15,Boston,MA,46-55,Female,Elite,App
UUS01812,2024-02-04,Chicago,IL,18-25,Female,Standard,App
UUS01813,2025-10-18,San Jose,CA,56+,Female,Standard,Website
UUS01814,2024-05-08,Phoenix,AZ,56+,Female,Standard,App
UUS01815,2024-02-19,Austin,TX,56+,Female,Standard,App
UUS01816,2025-06-13,Chicago,IL,26-35,Female,Intro,App
UUS01817,2024-09-13,New York,NY,26-35,Male,Standard,App
UUS01818,2024-07-25,San Diego,CA,18-25,Female,Elite,Website
UUS01819,2024-11-11,Austin,TX,18-25,Female,Intro,App
UUS01820,2024-08-06,Austin,TX,26-35,Female,Intro,App
UUS01821,2026-01-25,Chicago,IL,46-55,Female,Standard,App
UUS01822,2025-09-26,Chicago,IL,46-55,Female,Elite,Website
UUS01823,2025-08-02,Phoenix,AZ,26-35,Male,Intro,App
UUS01824,2025-11-28,San Diego,CA,26-35,Female,Standard,App
UUS01825,2025-06-30,San Jose,CA,46-55,Male,Standard,App
UUS01826,2026-03-13,Chicago,IL,46-55,Female,Standard,App
UUS01827,2025-05-17,Philadelphia,PA,36-45,Female,Elite,App
UUS01828,2025-12-10,Dallas,TX,26-35,Female,Elite,App
UUS01829,2025-03-15,Los Angeles,CA,26-35,Male,Standard,App
UUS01830,2024-02-14,New York,NY,36-45,Male,Standard,App
UUS01831,2024-08-25,San Jose,CA,46-55,Male,Standard,App
UUS01832,2025-12-28,Seattle,WA,18-25,Female,Standard,App
UUS01833,2025-07-12,San Jose,CA,46-55,Female,Intro,App
UUS01834,2024-06-26,Dallas,TX,26-35,Female,Elite,Website
UUS01835,2025-10-14,Austin,TX,56+,Female,Standard,App
UUS01836,2024-05-07,Philadelphia,PA,26-35,Female,Standard,Website
UUS01837,2024-08-09,Philadelphia,PA,18-25,Female,Intro,Website
UUS01838,2025-05-07,Phoenix,AZ,56+,Male,Standard,App
UUS01839,2025-05-26,Dallas,TX,26-35,Female,Intro,Website
UUS01840,2024-05-14,San Jose,CA,46-55,Female,Standard,App
UUS01841,2024-07-28,Austin,TX,26-35,Female,Standard,App
UUS01842,2025-06-18,Los Angeles,CA,26-35,Male,Standard,App
UUS01843,2024-09-18,New York,NY,26-35,Male,Standard,App
UUS01844,2024-07-02,Boston,MA,46-55,Male,Intro,App
UUS01845,2024-05-23,San Diego,CA,36-45,Female,Elite,App
UUS01846,2024-02-20,Seattle,WA,18-25,Female,Elite,App
UUS01847,2025-10-12,New York,NY,18-25,Other,Standard,App
UUS01848,2025-02-26,Dallas,TX,18-25,Male,Elite,Website
UUS01849,2025-09-28,Dallas,TX,26-35,Female,Standard,App
UUS01850,2024-06-06,Chicago,IL,46-55,Male,Standard,App
UUS01851,2025-04-08,Houston,TX,26-35,Female,Standard,App
UUS01852,2025-10-04,Chicago,IL,18-25,Male,Intro,App
UUS01853,2025-04-01,Los Angeles,CA,26-35,Male,Standard,Website
UUS01854,2025-02-11,Houston,TX,56+,Other,Elite,App
UUS01855,2025-07-07,Phoenix,AZ,36-45,Female,Intro,App
UUS01856,2024-11-28,Chicago,IL,26-35,Other,Standard,App
UUS01857,2024-04-14,San Jose,CA,18-25,Male,Standard,App
UUS01858,2025-11-07,Chicago,IL,18-25,Other,Standard,Website
UUS01859,2024-11-11,Dallas,TX,26-35,Female,Elite,App
UUS01860,2024-08-07,Houston,TX,26-35,Female,Intro,App
UUS01861,2025-10-02,Boston,MA,36-45,Male,Elite,App
UUS01862,2026-01-11,Phoenix,AZ,18-25,Female,Elite,Website
UUS01863,2026-01-12,New York,NY,26-35,Female,Intro,App
UUS01864,2025-05-19,New York,NY,26-35,Male,Standard,Website
UUS01865,2026-03-22,Austin,TX,36-45,Male,Standard,Website
UUS01866,2024-03-05,New York,NY,46-55,Female,Standard,App
UUS01867,2025-08-22,Phoenix,AZ,18-25,Male,Intro,App
UUS01868,2024-08-21,Chicago,IL,46-55,Female,Standard,App
UUS01869,2026-04-06,Dallas,TX,46-55,Male,Standard,App
UUS01870,2024-04-06,Houston,TX,36-45,Male,Intro,App
UUS01871,2025-11-15,San Jose,CA,26-35,Male,Standard,App
UUS01872,2025-01-11,Dallas,TX,18-25,Male,Standard,App
UUS01873,2024-02-20,Boston,MA,18-25,Other,Standard,App
UUS01874,2024-04-07,San Diego,CA,18-25,Female,Standard,Website
UUS01875,2024-12-04,Boston,MA,18-25,Female,Elite,App
UUS01876,2024-06-11,Chicago,IL,18-25,Female,Standard,App
UUS01877,2024-03-06,Austin,TX,36-45,Male,Standard,Website
UUS01878,2025-08-31,Houston,TX,26-35,Male,Standard,App
UUS01879,2025-02-10,Austin,TX,26-35,Female,Standard,App
UUS01880,2024-03-24,Philadelphia,PA,46-55,Female,Intro,App
UUS01881,2025-11-15,Chicago,IL,46-55,Female,Standard,App
UUS01882,2025-02-18,Philadelphia,PA,26-35,Female,Elite,App
UUS01883,2025-10-08,Philadelphia,PA,36-45,Male,Elite,App
UUS01884,2024-08-14,Austin,TX,46-55,Female,Standard,App
UUS01885,2024-09-14,San Jose,CA,26-35,Male,Elite,App
UUS01886,2024-04-06,New York,NY,26-35,Female,Intro,App
UUS01887,2025-12-27,New York,NY,26-35,Female,Standard,App
UUS01888,2025-08-14,San Diego,CA,46-55,Female,Standard,App
UUS01889,2024-10-23,Chicago,IL,36-45,Female,Standard,App
UUS01890,2024-05-23,Boston,MA,56+,Male,Elite,App
UUS01891,2025-04-01,Boston,MA,26-35,Female,Elite,App
UUS01892,2024-01-26,Phoenix,AZ,46-55,Female,Intro,App
UUS01893,2024-03-27,San Diego,CA,36-45,Male,Standard,App
UUS01894,2025-06-16,Boston,MA,36-45,Male,Elite,App
UUS01895,2024-05-21,Boston,MA,46-55,Female,Standard,Website
UUS01896,2024-09-24,San Jose,CA,56+,Female,Elite,App
UUS01897,2025-01-15,San Diego,CA,26-35,Male,Standard,App
UUS01898,2024-09-07,Los Angeles,CA,26-35,Female,Elite,App
UUS01899,2024-02-08,Los Angeles,CA,26-35,Female,Intro,App
UUS01900,2025-11-04,New York,NY,46-55,Male,Standard,App
UUS01901,2024-07-02,Austin,TX,56+,Male,Elite,App
UUS01902,2024-09-13,Houston,TX,18-25,Female,Standard,App
UUS01903,2025-02-13,San Diego,CA,46-55,Male,Intro,App
UUS01904,2024-10-09,Phoenix,AZ,46-55,Female,Standard,App
UUS01905,2024-01-28,Seattle,WA,46-55,Male,Standard,App
UUS01906,2025-01-29,San Jose,CA,26-35,Male,Elite,App
UUS01907,2025-12-08,Dallas,TX,18-25,Male,Standard,App
UUS01908,2025-05-13,Seattle,WA,26-35,Male,Standard,App
UUS01909,2025-07-28,Houston,TX,18-25,Male,Standard,App
UUS01910,2026-01-20,Chicago,IL,18-25,Other,Elite,App
UUS01911,2024-10-29,Chicago,IL,26-35,Female,Intro,App
UUS01912,2024-06-10,San Jose,CA,18-25,Male,Intro,Website
UUS01913,2024-03-29,Los Angeles,CA,26-35,Male,Standard,Website
UUS01914,2024-04-30,Houston,TX,46-55,Female,Standard,App
UUS01915,2024-03-23,San Jose,CA,36-45,Female,Standard,App
UUS01916,2025-08-02,New York,NY,36-45,Other,Standard,App
UUS01917,2025-12-09,Austin,TX,26-35,Male,Elite,Website
UUS01918,2024-06-30,Boston,MA,26-35,Female,Elite,App
UUS01919,2025-01-24,Boston,MA,26-35,Female,Intro,App
UUS01920,2025-09-07,Seattle,WA,36-45,Female,Elite,App
UUS01921,2024-11-24,Seattle,WA,26-35,Male,Standard,App
UUS01922,2024-04-28,Dallas,TX,36-45,Female,Standard,Website
UUS01923,2025-02-02,Phoenix,AZ,26-35,Female,Elite,App
UUS01924,2026-01-24,Seattle,WA,46-55,Male,Standard,App
UUS01925,2024-04-11,Austin,TX,26-35,Female,Standard,App
UUS01926,2025-05-05,Austin,TX,36-45,Male,Standard,App
UUS01927,2024-04-15,Chicago,IL,26-35,Male,Elite,App
UUS01928,2025-02-09,San Diego,CA,26-35,Female,Standard,App
UUS01929,2025-01-11,San Jose,CA,36-45,Female,Intro,App
UUS01930,2026-04-01,San Diego,CA,26-35,Female,Standard,App
UUS01931,2025-02-15,Philadelphia,PA,26-35,Male,Standard,App
UUS01932,2024-03-30,Phoenix,AZ,46-55,Male,Intro,App
UUS01933,2024-11-16,Phoenix,AZ,26-35,Female,Standard,App
UUS01934,2024-02-09,Phoenix,AZ,36-45,Male,Standard,Website
UUS01935,2024-12-12,Houston,TX,46-55,Male,Standard,App
UUS01936,2025-11-02,Los Angeles,CA,36-45,Male,Standard,App
UUS01937,2024-03-18,San Diego,CA,18-25,Female,Standard,App
UUS01938,2025-03-04,Boston,MA,36-45,Female,Intro,App
UUS01939,2024-12-20,Seattle,WA,36-45,Male,Standard,App
UUS01940,2024-08-05,New York,NY,18-25,Male,Elite,App
UUS01941,2025-05-27,Philadelphia,PA,26-35,Female,Elite,App
UUS01942,2025-06-12,San Jose,CA,46-55,Female,Standard,App
UUS01943,2024-06-18,Los Angeles,CA,56+,Female,Standard,App
UUS01944,2024-10-11,Seattle,WA,56+,Male,Elite,App
UUS01945,2025-12-30,Chicago,IL,26-35,Female,Standard,App
UUS01946,2024-07-06,Chicago,IL,36-45,Female,Intro,App
UUS01947,2025-12-07,San Diego,CA,26-35,Female,Elite,App
UUS01948,2024-06-22,San Diego,CA,26-35,Female,Standard,App
UUS01949,2025-11-09,Philadelphia,PA,36-45,Female,Standard,Website
UUS01950,2024-03-05,Dallas,TX,18-25,Male,Standard,App
UUS01951,2025-01-27,Dallas,TX,26-35,Female,Standard,App
UUS01952,2024-02-14,Philadelphia,PA,36-45,Female,Standard,App
UUS01953,2024-04-01,Houston,TX,46-55,Other,Intro,App
UUS01954,2025-09-10,Austin,TX,26-35,Female,Standard,Website
UUS01955,2024-11-04,Boston,MA,56+,Female,Elite,App
UUS01956,2024-06-20,Seattle,WA,56+,Male,Intro,App
UUS01957,2024-09-03,San Jose,CA,26-35,Female,Standard,App
UUS01958,2025-10-27,Austin,TX,36-45,Female,Standard,Website
UUS01959,2024-01-12,Seattle,WA,26-35,Male,Intro,App
UUS01960,2024-11-12,San Diego,CA,26-35,Female,Elite,App
UUS01961,2025-07-28,Boston,MA,18-25,Female,Standard,App
UUS01962,2026-03-03,Dallas,TX,36-45,Male,Intro,Website
UUS01963,2024-07-09,Dallas,TX,56+,Female,Standard,App
UUS01964,2024-02-23,Boston,MA,46-55,Female,Elite,Website
UUS01965,2026-01-15,Boston,MA,36-45,Female,Standard,App
UUS01966,2026-02-13,Boston,MA,26-35,Other,Standard,App
UUS01967,2025-05-29,Phoenix,AZ,36-45,Female,Intro,App
UUS01968,2025-10-19,Austin,TX,26-35,Other,Intro,App
UUS01969,2024-10-13,Seattle,WA,46-55,Male,Standard,App
UUS01970,2025-03-30,Philadelphia,PA,18-25,Female,Standard,App
UUS01971,2024-08-28,Boston,MA,36-45,Male,Elite,App
UUS01972,2025-05-05,Boston,MA,26-35,Female,Intro,Website
UUS01973,2025-11-18,Philadelphia,PA,26-35,Male,Standard,App
UUS01974,2024-07-11,San Jose,CA,26-35,Female,Intro,App
UUS01975,2025-11-14,Dallas,TX,26-35,Female,Elite,Website
UUS01976,2024-02-09,Austin,TX,56+,Female,Standard,App
UUS01977,2025-12-02,Chicago,IL,46-55,Female,Standard,App
UUS01978,2025-08-25,Seattle,WA,26-35,Female,Standard,App
UUS01979,2024-08-27,San Jose,CA,46-55,Male,Intro,App
UUS01980,2025-10-27,Boston,MA,36-45,Male,Standard,App
UUS01981,2025-11-07,Seattle,WA,26-35,Male,Elite,Website
UUS01982,2024-09-17,Los Angeles,CA,26-35,Male,Standard,App
UUS01983,2025-06-23,Dallas,TX,26-35,Male,Intro,App
UUS01984,2025-02-04,Los Angeles,CA,46-55,Female,Standard,App
UUS01985,2025-06-10,Boston,MA,18-25,Female,Standard,App
UUS01986,2025-08-18,Boston,MA,36-45,Female,Elite,App
UUS01987,2025-07-10,Philadelphia,PA,26-35,Female,Standard,App
UUS01988,2025-07-30,Philadelphia,PA,26-35,Female,Elite,App
UUS01989,2024-04-10,Phoenix,AZ,56+,Female,Elite,App
UUS01990,2025-08-02,Dallas,TX,26-35,Male,Intro,Website
UUS01991,2024-06-10,New York,NY,46-55,Male,Elite,Website
UUS01992,2025-05-13,Dallas,TX,46-55,Female,Intro,App
UUS01993,2024-10-29,Dallas,TX,18-25,Male,Standard,App
UUS01994,2025-12-19,Seattle,WA,26-35,Female,Standard,App
UUS01995,2025-06-17,Houston,TX,36-45,Female,Standard,App
UUS01996,2024-02-28,New York,NY,46-55,Male,Intro,App
UUS01997,2025-04-22,New York,NY,26-35,Male,Elite,App
UUS01998,2025-09-08,Seattle,WA,56+,Male,Standard,App
UUS01999,2026-03-21,Seattle,WA,36-45,Female,Standard,App
UUS02000,2024-07-05,New York,NY,56+,Male,Intro,Website
UUS02001,2025-05-30,Los Angeles,CA,36-45,Male,Intro,Website
UUS02002,2025-11-15,Austin,TX,36-45,Female,Standard,App
UUS02003,2025-12-30,San Diego,CA,26-35,Female,Standard,Website
UUS02004,2024-07-31,San Diego,CA,36-45,Female,Standard,App
UUS02005,2025-09-24,Austin,TX,18-25,Male,Standard,App
UUS02006,2026-01-25,Houston,TX,36-45,Male,Intro,Website
UUS02007,2024-06-28,Los Angeles,CA,56+,Male,Elite,App
UUS02008,2025-04-18,Austin,TX,36-45,Female,Standard,Website
UUS02009,2024-05-07,Chicago,IL,26-35,Female,Standard,Website
UUS02010,2026-01-01,New York,NY,36-45,Female,Intro,App
UUS02011,2025-09-29,Dallas,TX,26-35,Male,Standard,App
UUS02012,2025-06-15,Dallas,TX,26-35,Male,Intro,Website
UUS02013,2025-09-18,Houston,TX,56+,Female,Elite,App
UUS02014,2024-07-09,Austin,TX,18-25,Female,Standard,Website
UUS02015,2026-01-05,Houston,TX,36-45,Male,Intro,Website
UUS02016,2024-11-23,Los Angeles,CA,18-25,Female,Standard,App
UUS02017,2024-10-02,Dallas,TX,36-45,Female,Standard,App
UUS02018,2025-04-13,Chicago,IL,56+,Female,Standard,App
UUS02019,2024-02-27,Phoenix,AZ,46-55,Male,Standard,Website
UUS02020,2025-12-17,Boston,MA,26-35,Female,Standard,App
UUS02021,2025-03-06,San Diego,CA,26-35,Male,Elite,App
UUS02022,2025-02-10,Austin,TX,18-25,Female,Elite,App
UUS02023,2024-05-18,San Diego,CA,36-45,Male,Standard,App
UUS02024,2024-12-21,Los Angeles,CA,46-55,Female,Intro,App
UUS02025,2024-12-01,Houston,TX,36-45,Male,Elite,App
UUS02026,2025-11-08,Dallas,TX,26-35,Male,Elite,App
UUS02027,2024-04-30,Boston,MA,36-45,Female,Elite,Website
UUS02028,2024-08-05,San Jose,CA,18-25,Female,Elite,App
UUS02029,2026-04-03,San Diego,CA,26-35,Male,Standard,Website
UUS02030,2024-07-29,Dallas,TX,36-45,Female,Standard,Website
UUS02031,2025-04-28,Philadelphia,PA,36-45,Female,Standard,App
UUS02032,2024-03-11,Houston,TX,36-45,Female,Standard,App
UUS02033,2023-12-21,Houston,TX,36-45,Male,Standard,App
UUS02034,2025-06-13,Dallas,TX,46-55,Male,Intro,Website
UUS02035,2024-08-29,Los Angeles,CA,26-35,Male,Intro,App
UUS02036,2025-07-02,Seattle,WA,26-35,Male,Standard,App
UUS02037,2024-10-30,New York,NY,26-35,Female,Elite,Website
UUS02038,2024-01-18,San Jose,CA,36-45,Male,Standard,App
UUS02039,2026-04-20,New York,NY,18-25,Male,Standard,App
UUS02040,2025-09-04,Boston,MA,18-25,Male,Intro,App
UUS02041,2025-08-15,Phoenix,AZ,36-45,Male,Elite,Website
UUS02042,2024-07-06,Phoenix,AZ,56+,Male,Intro,App
UUS02043,2024-03-29,San Jose,CA,18-25,Male,Standard,App
UUS02044,2025-05-09,Boston,MA,26-35,Male,Standard,App
UUS02045,2026-03-22,Phoenix,AZ,26-35,Female,Intro,App
UUS02046,2025-09-28,Chicago,IL,26-35,Other,Standard,App
UUS02047,2024-03-26,Los Angeles,CA,46-55,Male,Standard,Website
UUS02048,2024-05-13,San Jose,CA,56+,Female,Elite,Website
UUS02049,2025-07-20,New York,NY,26-35,Female,Standard,App
UUS02050,2025-06-05,Austin,TX,56+,Female,Standard,App
UUS02051,2024-02-22,Austin,TX,46-55,Female,Standard,App
UUS02052,2024-04-30,Chicago,IL,26-35,Male,Standard,App
UUS02053,2024-09-07,San Jose,CA,26-35,Female,Standard,App
UUS02054,2025-01-15,Houston,TX,46-55,Male,Intro,Website
UUS02055,2024-05-15,Phoenix,AZ,46-55,Female,Standard,App
UUS02056,2024-11-08,Chicago,IL,46-55,Female,Standard,App
UUS02057,2025-05-12,Dallas,TX,36-45,Male,Standard,App
UUS02058,2026-04-06,Phoenix,AZ,56+,Female,Standard,App
UUS02059,2024-10-31,San Jose,CA,36-45,Male,Elite,App
UUS02060,2024-10-31,Phoenix,AZ,46-55,Male,Standard,App
UUS02061,2024-10-20,Los Angeles,CA,18-25,Male,Intro,App
UUS02062,2024-09-26,Boston,MA,26-35,Male,Standard,App
UUS02063,2025-06-07,Boston,MA,56+,Male,Standard,App
UUS02064,2024-03-23,Boston,MA,36-45,Female,Standard,App
UUS02065,2025-09-10,Seattle,WA,18-25,Male,Standard,App
UUS02066,2026-02-17,Dallas,TX,26-35,Male,Standard,Website
UUS02067,2025-08-23,San Jose,CA,56+,Male,Standard,App
UUS02068,2024-05-01,Houston,TX,56+,Male,Standard,App
UUS02069,2026-03-04,Seattle,WA,26-35,Female,Standard,App
UUS02070,2024-09-30,Boston,MA,26-35,Female,Standard,App
UUS02071,2026-03-17,Los Angeles,CA,46-55,Male,Elite,Website
UUS02072,2025-04-12,Boston,MA,18-25,Female,Elite,App
UUS02073,2024-02-22,San Jose,CA,56+,Male,Standard,App
UUS02074,2025-04-30,Los Angeles,CA,46-55,Male,Elite,App
UUS02075,2024-12-18,Chicago,IL,26-35,Female,Standard,App
UUS02076,2024-04-13,Chicago,IL,36-45,Male,Standard,Website
UUS02077,2026-02-01,San Jose,CA,36-45,Male,Standard,App
UUS02078,2024-02-22,Austin,TX,18-25,Male,Intro,App
UUS02079,2025-04-24,Philadelphia,PA,36-45,Male,Intro,App
UUS02080,2025-08-01,New York,NY,46-55,Male,Elite,Website
UUS02081,2025-05-09,New York,NY,36-45,Male,Standard,Website
UUS02082,2025-03-27,Seattle,WA,18-25,Male,Standard,App
UUS02083,2024-09-05,Chicago,IL,46-55,Female,Standard,App
UUS02084,2025-06-14,San Jose,CA,18-25,Female,Intro,App
UUS02085,2026-01-12,Chicago,IL,36-45,Female,Standard,Website
UUS02086,2026-01-20,Austin,TX,36-45,Female,Standard,App
UUS02087,2026-04-15,Philadelphia,PA,18-25,Male,Elite,App
UUS02088,2025-12-16,New York,NY,18-25,Male,Standard,App
UUS02089,2024-02-21,Los Angeles,CA,36-45,Male,Elite,App
UUS02090,2025-10-25,Austin,TX,26-35,Male,Standard,App
UUS02091,2024-05-18,Seattle,WA,26-35,Male,Elite,App
UUS02092,2025-05-23,Los Angeles,CA,46-55,Male,Standard,Website
UUS02093,2026-01-25,Phoenix,AZ,36-45,Male,Intro,App
UUS02094,2025-04-02,Dallas,TX,36-45,Female,Intro,App
UUS02095,2024-11-23,Seattle,WA,26-35,Male,Intro,App
UUS02096,2024-09-17,Boston,MA,26-35,Female,Standard,App
UUS02097,2024-06-14,Chicago,IL,18-25,Female,Intro,App
UUS02098,2026-03-09,Austin,TX,36-45,Male,Elite,App
UUS02099,2024-12-18,Chicago,IL,36-45,Female,Elite,App
UUS02100,2024-03-11,San Jose,CA,26-35,Male,Elite,App
UUS02101,2025-10-15,Phoenix,AZ,46-55,Male,Standard,App
UUS02102,2025-01-25,Houston,TX,26-35,Male,Standard,App
UUS02103,2025-10-16,Houston,TX,36-45,Female,Elite,App
UUS02104,2024-03-27,Philadelphia,PA,26-35,Female,Standard,Website
UUS02105,2024-06-22,Boston,MA,26-35,Male,Intro,Website
UUS02106,2024-01-10,New York,NY,26-35,Male,Elite,App
UUS02107,2024-02-06,Chicago,IL,46-55,Female,Elite,App
UUS02108,2025-06-23,Chicago,IL,26-35,Male,Intro,App
UUS02109,2024-01-14,Dallas,TX,36-45,Male,Elite,App
UUS02110,2025-07-02,San Diego,CA,36-45,Other,Elite,Website
UUS02111,2024-06-09,Austin,TX,36-45,Male,Standard,App
UUS02112,2024-11-24,Seattle,WA,26-35,Female,Intro,App
UUS02113,2025-02-24,Chicago,IL,26-35,Female,Standard,App
